UTC Time at End of Hour,Net Generation (MW) from Hydropower and Pumped Storage,temp,dwpt,rhum,prcp,wdir,wspd,pres
2022-05-09 03:00:00,1166.0,18.0,12.0,68.0,0.5,120.0,20.5,1005.0
2022-05-09 04:00:00,1160.0,18.0,12.0,68.0,0.2,130.0,24.1,1005.0
2022-05-09 05:00:00,1262.0,18.0,12.0,68.0,1.4,140.0,25.9,1005.0
2022-05-09 06:00:00,1303.0,17.0,11.9,72.0,0.0,130.0,25.9,1004.0
2022-05-09 07:00:00,1294.0,16.0,12.9,82.0,4.6,130.0,25.9,1003.0
2022-05-09 08:00:00,1293.0,16.0,12.9,82.0,0.0,130.0,25.9,1003.0
2022-05-09 09:00:00,1286.0,16.0,12.9,82.0,0.0,140.0,25.9,1002.0
2022-05-09 10:00:00,1287.0,17.0,12.9,77.0,0.0,140.0,31.7,1002.0
2022-05-09 11:00:00,1615.0,16.0,12.9,82.0,0.0,140.0,35.3,1001.0
2022-05-09 12:00:00,1273.0,17.0,14.1,83.0,0.0,140.0,37.1,1001.0
2022-05-09 13:00:00,1260.0,19.0,15.1,78.0,0.0,140.0,42.5,1001.0
2022-05-09 14:00:00,1266.0,21.0,16.0,73.0,0.0,150.0,53.6,1000.0
2022-05-09 15:00:00,1275.0,24.0,19.1,74.0,0.0,170.0,48.2,1000.0
2022-05-09 16:00:00,1261.0,28.0,19.0,58.0,0.0,180.0,46.4,1000.0
2022-05-09 17:00:00,1226.0,29.0,19.0,55.0,0.0,180.0,40.7,1000.0
2022-05-09 18:00:00,1213.0,29.0,19.0,55.0,0.0,180.0,40.7,999.0
2022-05-09 19:00:00,1221.0,31.0,19.0,49.0,0.0,190.0,38.9,1000.0
2022-05-09 20:00:00,1233.0,33.0,19.8,46.0,0.0,200.0,38.9,1000.0
2022-05-09 21:00:00,1275.0,33.0,19.8,46.0,0.1,190.0,37.1,1001.0
2022-05-09 22:00:00,1742.0,33.0,19.8,46.0,0.0,190.0,37.1,1001.0
2022-05-09 23:00:00,1782.0,33.0,19.8,46.0,1.2,190.0,33.5,1002.0
2022-05-10 00:00:00,1778.0,31.0,20.0,52.0,0.3,180.0,33.5,1002.0
2022-05-10 01:00:00,1758.0,30.0,20.0,55.0,0.0,180.0,27.7,1003.0
2022-05-10 02:00:00,1820.0,28.0,21.1,66.0,0.0,190.0,25.9,1004.0
2022-05-10 03:00:00,1801.0,28.0,21.1,66.0,1.1,190.0,25.9,1006.0
2022-05-10 04:00:00,1325.0,28.0,21.1,66.0,16.7,270.0,25.9,1008.0
2022-05-10 05:00:00,1279.0,24.0,19.1,74.0,0.0,330.0,16.6,1009.0
2022-05-10 06:00:00,1256.0,24.0,14.1,54.0,0.0,40.0,18.4,1009.0
2022-05-10 07:00:00,1248.0,24.0,11.0,44.0,0.0,40.0,18.4,1010.0
2022-05-10 08:00:00,1238.0,24.0,11.0,44.0,6.3,40.0,18.4,1010.0
2022-05-10 09:00:00,1241.0,22.0,13.1,57.0,0.5,60.0,13.0,1010.0
2022-05-10 10:00:00,1239.0,21.0,12.9,60.0,0.0,50.0,13.0,1011.0
2022-05-10 11:00:00,1237.0,21.0,16.0,73.0,0.0,40.0,9.4,1011.0
2022-05-10 12:00:00,1249.0,22.0,18.0,78.0,0.0,100.0,9.4,1012.0
2022-05-10 13:00:00,1277.0,22.0,18.0,78.0,0.0,100.0,9.4,1012.0
2022-05-10 14:00:00,1285.0,26.0,23.1,84.0,0.0,170.0,22.3,1012.0
2022-05-10 15:00:00,1297.0,28.0,24.0,79.0,0.0,180.0,24.1,1012.0
2022-05-10 16:00:00,1321.0,31.0,23.9,66.0,0.0,190.0,22.3,1012.0
2022-05-10 17:00:00,1347.0,31.0,23.9,66.0,0.0,190.0,22.3,1012.0
2022-05-10 18:00:00,1346.0,32.0,23.0,59.0,0.0,180.0,27.7,1012.0
2022-05-10 19:00:00,1800.0,32.0,22.1,56.0,0.2,200.0,22.3,1013.0
2022-05-10 20:00:00,1827.0,33.0,20.9,49.0,0.1,210.0,22.3,1013.0
2022-05-10 21:00:00,2503.0,33.0,20.9,49.0,0.2,200.0,20.5,1013.0
2022-05-10 22:00:00,2752.0,33.0,20.9,49.0,0.2,200.0,20.5,1013.0
2022-05-10 23:00:00,2754.0,33.0,20.9,49.0,0.0,200.0,25.9,1013.0
2022-05-11 00:00:00,2760.0,31.0,20.9,55.0,0.0,190.0,18.4,1014.0
2022-05-11 01:00:00,2483.0,29.0,22.0,66.0,1.8,180.0,14.8,1014.0
2022-05-11 02:00:00,2107.0,25.0,23.1,89.0,0.9,170.0,11.2,1015.0
2022-05-11 03:00:00,1664.0,25.0,23.1,89.0,0.0,170.0,11.2,1015.0
2022-05-11 04:00:00,1273.0,25.0,23.1,89.0,0.0,140.0,9.4,1015.0
2022-05-11 05:00:00,1258.0,24.0,22.1,89.0,0.0,150.0,9.4,1016.0
2022-05-11 06:00:00,1257.0,22.0,22.0,100.0,0.0,160.0,7.6,1016.0
2022-05-11 07:00:00,1250.0,23.0,23.0,100.0,0.0,0.0,0.0,1016.0
2022-05-11 08:00:00,1249.0,23.0,23.0,100.0,0.0,0.0,0.0,1017.0
2022-05-11 09:00:00,1256.0,22.0,22.0,100.0,0.0,0.0,0.0,1017.0
2022-05-11 10:00:00,1264.0,21.0,21.0,100.0,0.0,130.0,5.4,1017.0
2022-05-11 11:00:00,1264.0,21.0,21.0,100.0,0.0,110.0,11.2,1018.0
2022-05-11 12:00:00,1267.0,21.0,21.0,100.0,0.0,110.0,11.2,1019.0
2022-05-11 13:00:00,1263.0,23.0,23.0,100.0,0.0,120.0,9.4,1019.0
2022-05-11 14:00:00,1270.0,26.0,25.0,94.0,0.0,0.0,0.0,1018.0
2022-05-11 15:00:00,1258.0,29.0,25.0,79.0,0.0,190.0,14.8,1018.0
2022-05-11 16:00:00,1276.0,30.0,25.1,75.0,0.0,150.0,13.0,1018.0
2022-05-11 17:00:00,1560.0,30.0,25.1,75.0,0.2,150.0,13.0,1018.0
2022-05-11 18:00:00,1952.0,30.0,23.9,70.0,0.2,130.0,16.6,1015.0
2022-05-11 19:00:00,2140.0,32.0,22.1,56.0,0.0,160.0,31.7,1015.0
2022-05-11 20:00:00,2074.0,33.0,22.2,53.0,0.0,170.0,35.3,1015.0
2022-05-11 21:00:00,2590.0,33.0,22.2,53.0,0.0,170.0,29.5,1014.0
2022-05-11 22:00:00,2951.0,33.0,22.2,53.0,0.0,170.0,29.5,1014.0
2022-05-11 23:00:00,2995.0,32.0,22.1,56.0,0.0,180.0,37.1,1013.0
2022-05-12 00:00:00,2922.0,32.0,20.9,52.0,0.0,190.0,29.5,1013.0
2022-05-12 01:00:00,2457.0,29.0,21.0,62.0,0.0,170.0,20.5,1014.0
2022-05-12 02:00:00,1420.0,28.0,21.1,66.0,0.0,160.0,22.3,1014.0
2022-05-12 03:00:00,1313.0,28.0,21.1,66.0,0.0,160.0,20.5,1015.0
2022-05-12 04:00:00,1291.0,26.0,21.0,74.0,0.0,160.0,18.4,1015.0
2022-05-12 05:00:00,1259.0,26.0,22.1,79.0,0.0,160.0,22.3,1015.0
2022-05-12 06:00:00,1262.0,24.0,22.1,89.0,0.0,160.0,14.8,1015.0
2022-05-12 07:00:00,1266.0,24.0,22.1,89.0,0.0,160.0,14.8,1015.0
2022-05-12 08:00:00,1268.0,24.0,23.0,94.0,0.0,160.0,14.8,1014.0
2022-05-12 09:00:00,1265.0,23.0,22.0,94.0,0.0,160.0,13.0,1014.0
2022-05-12 10:00:00,1266.0,21.0,21.0,100.0,0.0,180.0,9.4,1015.0
2022-05-12 11:00:00,1266.0,22.0,22.0,100.0,0.0,150.0,13.0,1015.0
2022-05-12 12:00:00,1278.0,22.0,22.0,100.0,0.0,150.0,13.0,1015.0
2022-05-12 13:00:00,1299.0,25.0,23.1,89.0,0.0,170.0,20.5,1015.0
2022-05-12 14:00:00,1290.0,28.0,22.0,70.0,0.0,180.0,27.7,1014.0
2022-05-12 15:00:00,1290.0,29.0,21.0,62.0,0.0,190.0,27.7,1014.0
2022-05-12 16:00:00,1315.0,31.0,20.0,52.0,0.0,160.0,24.1,1014.0
2022-05-12 17:00:00,1794.0,31.0,20.0,52.0,0.0,160.0,29.5,1013.0
2022-05-12 18:00:00,2398.0,33.0,19.1,44.0,0.0,180.0,27.7,1012.0
2022-05-12 19:00:00,2792.0,34.0,18.9,41.0,0.0,180.0,37.1,1011.0
2022-05-12 20:00:00,2852.0,34.0,18.1,39.0,0.0,170.0,35.3,1010.0
2022-05-12 21:00:00,2892.0,34.0,16.8,36.0,0.0,170.0,33.5,1010.0
2022-05-12 22:00:00,2794.0,34.0,16.8,36.0,0.0,170.0,33.5,1009.0
2022-05-12 23:00:00,2850.0,33.0,17.2,39.0,0.0,180.0,35.3,1009.0
2022-05-13 00:00:00,2761.0,32.0,17.1,41.0,0.0,170.0,25.9,1009.0
2022-05-13 01:00:00,2412.0,28.0,18.1,55.0,0.0,160.0,24.1,1009.0
2022-05-13 02:00:00,1905.0,28.0,18.1,55.0,0.0,160.0,24.1,1011.0
2022-05-13 03:00:00,1351.0,26.0,17.9,61.0,0.0,160.0,16.6,1011.0
2022-05-13 04:00:00,1296.0,25.0,18.0,65.0,0.0,160.0,16.6,1010.0
2022-05-13 05:00:00,1301.0,23.0,18.1,74.0,0.0,160.0,13.0,1010.0
2022-05-13 06:00:00,1299.0,23.0,18.1,74.0,0.0,160.0,16.6,1013.0
2022-05-13 07:00:00,1289.0,23.0,12.9,53.0,0.0,290.0,40.7,1014.0
2022-05-13 08:00:00,1303.0,20.0,13.0,64.0,0.0,300.0,24.1,1014.0
2022-05-13 09:00:00,1298.0,19.0,12.0,64.0,0.0,260.0,7.6,1014.0
2022-05-13 10:00:00,1294.0,21.7,16.0,70.0,0.0,254.0,25.9,1013.0
2022-05-13 11:00:00,1309.0,16.0,14.0,88.0,0.0,140.0,13.0,1012.0
2022-05-13 12:00:00,1309.0,16.0,14.0,88.0,0.0,140.0,13.0,1011.0
2022-05-13 13:00:00,1301.0,20.0,13.0,64.0,0.0,130.0,25.9,1013.0
2022-05-13 14:00:00,1304.0,23.0,12.0,50.0,0.0,250.0,20.5,1014.0
2022-05-13 15:00:00,1316.0,24.0,9.9,41.0,0.2,230.0,24.1,1015.0
2022-05-13 16:00:00,1310.0,24.0,9.9,41.0,0.0,230.0,24.1,1015.0
2022-05-13 17:00:00,1340.0,23.0,11.1,47.0,0.0,250.0,14.8,1014.0
2022-05-13 18:00:00,1924.0,24.0,11.0,44.0,0.0,320.0,18.4,1015.0
2022-05-13 19:00:00,2761.0,25.0,8.9,36.0,0.0,300.0,11.2,1015.0
2022-05-13 20:00:00,2982.0,26.0,8.0,32.0,0.0,320.0,14.8,1014.0
2022-05-13 21:00:00,2997.0,26.0,8.0,32.0,0.0,320.0,14.8,1014.0
2022-05-13 22:00:00,2910.0,26.0,7.1,30.0,0.0,320.0,13.0,1014.0
2022-05-13 23:00:00,2603.0,26.0,8.0,32.0,0.0,250.0,11.2,1013.0
2022-05-14 00:00:00,2045.0,26.0,8.0,32.0,0.0,280.0,13.0,1012.0
2022-05-14 01:00:00,1689.0,24.0,8.0,36.0,0.0,330.0,5.4,1013.0
2022-05-14 02:00:00,1399.0,24.0,8.0,36.0,0.0,0.0,0.0,1014.0
2022-05-14 03:00:00,1399.0,23.0,10.1,44.0,0.0,0.0,0.0,1015.0
2022-05-14 04:00:00,1380.0,19.0,10.0,56.0,0.0,220.0,5.4,1014.0
2022-05-14 05:00:00,1347.0,20.0,9.0,49.0,0.0,280.0,7.6,1014.0
2022-05-14 06:00:00,1336.0,17.0,9.9,63.0,0.0,120.0,7.6,1014.0
2022-05-14 07:00:00,1338.0,17.0,9.9,63.0,0.0,120.0,7.6,1014.0
2022-05-14 08:00:00,1334.0,16.0,10.1,68.0,0.0,0.0,0.0,1014.0
2022-05-14 09:00:00,1349.0,16.0,10.1,68.0,0.0,140.0,7.6,1014.0
2022-05-14 10:00:00,1375.0,13.0,11.1,88.0,0.0,0.0,0.0,1014.0
2022-05-14 11:00:00,1375.0,15.0,11.0,77.0,0.0,0.0,0.0,1015.0
2022-05-14 12:00:00,1376.0,15.0,11.0,77.0,0.0,0.0,0.0,1015.0
2022-05-14 13:00:00,1377.0,19.0,12.0,64.0,0.0,0.0,0.0,1015.0
2022-05-14 14:00:00,1384.0,23.0,11.1,47.0,0.0,0.0,0.0,1015.0
2022-05-14 15:00:00,1374.0,27.0,10.1,39.0,0.0,230.0,11.2,1015.0
2022-05-14 16:00:00,1358.0,27.0,8.0,30.0,0.0,230.0,11.2,1015.0
2022-05-14 17:00:00,1346.0,28.0,7.8,28.0,0.0,220.0,13.0,1015.0
2022-05-14 18:00:00,1389.0,30.0,7.8,25.0,0.0,190.0,16.6,1014.0
2022-05-14 19:00:00,1394.0,31.0,3.9,18.0,0.0,240.0,7.6,1013.0
2022-05-14 20:00:00,1589.0,31.0,3.1,17.0,0.0,270.0,16.6,1013.0
2022-05-14 21:00:00,1801.0,31.0,3.1,17.0,0.0,270.0,16.6,1013.0
2022-05-14 22:00:00,1846.0,30.0,3.9,19.0,0.0,260.0,16.6,1012.0
2022-05-14 23:00:00,1839.0,29.0,7.0,25.0,0.0,320.0,13.0,1012.0
2022-05-15 00:00:00,1809.0,28.0,4.9,23.0,0.0,320.0,14.8,1012.0
2022-05-15 01:00:00,1639.0,24.0,7.2,34.0,0.0,320.0,7.6,1012.0
2022-05-15 02:00:00,1424.0,24.0,7.2,34.0,0.0,320.0,7.6,1014.0
2022-05-15 03:00:00,1364.0,22.0,7.0,38.0,0.0,250.0,7.6,1014.0
2022-05-15 04:00:00,1356.0,20.0,9.0,49.0,0.0,340.0,11.2,1014.0
2022-05-15 05:00:00,1361.0,17.0,12.9,77.0,0.0,340.0,18.4,1016.0
2022-05-15 06:00:00,1351.0,17.0,12.9,77.0,0.3,340.0,18.4,1017.0
2022-05-15 07:00:00,1350.0,16.0,14.0,88.0,0.5,230.0,13.0,1016.0
2022-05-15 08:00:00,1350.0,15.0,15.0,100.0,0.0,290.0,7.6,1016.0
2022-05-15 09:00:00,1363.0,16.0,12.0,77.0,0.0,330.0,20.5,1015.0
2022-05-15 10:00:00,1361.0,15.0,8.9,67.0,0.0,20.0,18.4,1016.0
2022-05-15 11:00:00,1343.0,15.0,8.9,67.0,0.0,20.0,18.4,1015.0
2022-05-15 12:00:00,1386.0,15.0,8.9,67.0,0.0,60.0,7.6,1016.0
2022-05-15 13:00:00,1393.0,16.0,10.1,68.0,0.0,40.0,9.4,1016.0
2022-05-15 14:00:00,1401.0,17.0,9.9,63.0,0.0,60.0,7.6,1017.0
2022-05-15 15:00:00,1402.0,18.0,9.1,56.0,0.0,0.0,0.0,1017.0
2022-05-15 16:00:00,1400.0,18.0,9.1,56.0,0.0,0.0,0.0,1017.0
2022-05-15 17:00:00,1419.0,19.0,10.0,56.0,0.0,240.0,9.4,1017.0
2022-05-15 18:00:00,1410.0,19.0,8.9,52.0,0.0,300.0,11.2,1017.0
2022-05-15 19:00:00,1411.0,19.0,8.0,49.0,0.0,310.0,16.6,1016.0
2022-05-15 20:00:00,1606.0,20.0,9.0,49.0,0.0,230.0,14.8,1015.0
2022-05-15 21:00:00,1817.0,20.0,9.0,49.0,0.0,230.0,14.8,1015.0
2022-05-15 22:00:00,1831.0,22.0,5.8,35.0,0.0,290.0,18.4,1014.0
2022-05-15 23:00:00,1823.0,22.0,7.0,38.0,0.0,230.0,16.6,1013.0
2022-05-16 00:00:00,1798.0,20.0,8.0,46.0,0.0,240.0,18.4,1013.0
2022-05-16 01:00:00,1649.0,20.0,8.0,46.0,0.0,240.0,18.4,1013.0
2022-05-16 02:00:00,1432.0,17.0,8.9,59.0,0.0,250.0,11.2,1014.0
2022-05-16 03:00:00,1383.0,16.0,9.0,63.0,0.0,260.0,11.2,1014.0
2022-05-16 04:00:00,1383.0,16.0,9.0,63.0,0.0,290.0,14.8,1014.0
2022-05-16 05:00:00,1386.0,16.0,10.1,68.0,0.0,280.0,18.4,1014.0
2022-05-16 06:00:00,1385.0,14.0,10.0,77.0,0.0,270.0,13.0,1014.0
2022-05-16 07:00:00,1383.0,14.0,10.0,77.0,0.0,270.0,13.0,1014.0
2022-05-16 08:00:00,1375.0,13.0,10.0,82.0,0.0,290.0,13.0,1015.0
2022-05-16 09:00:00,1369.0,12.0,10.1,88.0,0.0,280.0,13.0,1015.0
2022-05-16 10:00:00,1369.0,11.0,10.1,94.0,0.0,270.0,13.0,1015.0
2022-05-16 11:00:00,1386.0,11.0,10.1,94.0,0.0,270.0,13.0,1015.0
2022-05-16 12:00:00,1390.0,12.0,10.1,88.0,0.0,280.0,13.0,1016.0
2022-05-16 13:00:00,1390.0,16.0,9.0,63.0,0.0,280.0,11.2,1016.0
2022-05-16 14:00:00,1391.0,22.0,5.8,35.0,0.0,290.0,20.5,1016.0
2022-05-16 15:00:00,1399.0,23.0,4.0,29.0,0.0,320.0,18.4,1016.0
2022-05-16 16:00:00,1404.0,24.0,2.8,25.0,0.0,290.0,24.1,1016.0
2022-05-16 17:00:00,1371.0,25.0,1.2,21.0,0.0,320.0,29.5,1015.0
2022-05-16 18:00:00,1327.0,26.0,1.3,20.0,0.0,300.0,27.7,1015.0
2022-05-16 19:00:00,1370.0,26.0,1.3,20.0,0.0,300.0,16.6,1014.0
2022-05-16 20:00:00,1384.0,26.0,1.3,20.0,0.0,300.0,16.6,1013.0
2022-05-16 21:00:00,1792.0,26.0,3.3,23.0,0.0,290.0,9.4,1013.0
2022-05-16 22:00:00,1792.0,26.0,3.3,23.0,0.0,290.0,22.3,1012.0
2022-05-16 23:00:00,1788.0,27.0,2.8,21.0,0.0,290.0,24.1,1012.0
2022-05-17 00:00:00,1786.0,25.0,5.2,28.0,0.0,0.0,0.0,1012.0
2022-05-17 01:00:00,1507.0,25.0,5.2,28.0,0.0,0.0,0.0,1012.0
2022-05-17 02:00:00,1415.0,21.0,5.0,35.0,0.0,230.0,7.6,1014.0
2022-05-17 03:00:00,1414.0,18.0,5.9,45.0,0.0,70.0,14.8,1014.0
2022-05-17 04:00:00,1418.0,19.0,3.2,35.0,0.0,50.0,11.2,1015.0
2022-05-17 05:00:00,1421.0,16.0,3.1,42.0,0.0,0.0,0.0,1015.0
2022-05-17 06:00:00,1354.0,17.0,2.9,39.0,0.0,80.0,11.2,1015.0
2022-05-17 07:00:00,1285.0,15.0,3.2,45.0,0.0,0.0,0.0,1014.0
2022-05-17 08:00:00,1328.0,15.0,3.2,45.0,0.0,130.0,5.4,1014.0
2022-05-17 09:00:00,1292.0,15.0,3.2,45.0,0.0,0.0,0.0,1015.0
2022-05-17 10:00:00,1349.0,13.0,3.9,54.0,0.0,60.0,9.4,1016.0
2022-05-17 11:00:00,1374.0,13.0,3.9,54.0,0.0,60.0,9.4,1016.0
2022-05-17 12:00:00,1375.0,14.0,5.1,55.0,0.0,60.0,11.2,1015.0
2022-05-17 13:00:00,1389.0,15.0,7.1,59.0,0.0,80.0,13.0,1016.0
2022-05-17 14:00:00,1410.0,21.0,5.0,35.0,0.0,110.0,14.8,1016.0
2022-05-17 15:00:00,1435.0,21.0,5.0,35.0,0.0,110.0,14.8,1016.0
2022-05-17 16:00:00,1435.0,20.0,4.9,37.0,0.0,110.0,14.8,1015.0
2022-05-17 17:00:00,1425.0,21.0,5.0,35.0,0.0,140.0,18.4,1015.0
2022-05-17 18:00:00,1406.0,23.0,7.9,38.0,0.0,130.0,11.2,1014.0
2022-05-17 19:00:00,1627.0,24.0,9.2,39.0,0.0,100.0,20.5,1013.0
2022-05-17 20:00:00,1843.0,24.0,9.2,39.0,0.0,100.0,20.5,1013.0
2022-05-17 21:00:00,1843.0,24.0,9.2,39.0,0.0,90.0,16.6,1013.0
2022-05-17 22:00:00,1839.0,23.0,9.0,41.0,0.0,120.0,13.0,1012.0
2022-05-17 23:00:00,1840.0,22.0,8.1,41.0,0.0,110.0,20.5,1009.0
2022-05-18 00:00:00,1693.0,20.0,9.0,49.0,0.0,110.0,24.1,1010.0
2022-05-18 01:00:00,1454.0,20.0,9.0,49.0,0.0,110.0,24.1,1011.0
2022-05-18 02:00:00,1417.0,19.0,8.0,49.0,0.0,100.0,14.8,1011.0
2022-05-18 03:00:00,1419.0,17.0,8.9,59.0,0.0,90.0,20.5,1011.0
2022-05-18 04:00:00,1419.0,16.4,13.9,85.0,0.0,120.0,18.0,1011.0
2022-05-18 05:00:00,1397.0,15.6,14.0,90.0,0.0,130.0,12.6,1011.2
2022-05-18 06:00:00,1227.0,15.5,14.0,91.0,5.4,140.0,11.5,1011.6
2022-05-18 07:00:00,1227.0,15.7,14.6,93.0,0.6,161.0,12.6,1009.8
2022-05-18 08:00:00,1165.0,15.5,14.9,96.0,0.0,130.0,5.4,1008.4
2022-05-18 09:00:00,1198.0,14.6,14.3,98.0,0.0,138.0,6.5,1008.8
2022-05-18 10:00:00,1204.0,15.0,14.7,98.0,0.0,128.0,5.4,1009.0
2022-05-18 11:00:00,1206.0,15.8,15.3,97.0,0.0,52.0,4.3,1008.5
2022-05-18 12:00:00,1220.0,16.0,15.5,97.0,0.0,61.0,7.9,1008.6
2022-05-18 13:00:00,1260.0,17.8,16.5,92.0,0.0,119.0,5.8,1008.1
2022-05-18 14:00:00,1223.0,19.1,17.1,88.0,0.0,224.0,3.6,1008.6
2022-05-18 15:00:00,1321.0,18.0,18.0,100.0,0.1,270.0,6.0,1010.0
2022-05-18 16:00:00,1327.0,18.0,17.0,94.0,0.0,340.0,9.4,1010.0
2022-05-18 17:00:00,1346.0,19.0,18.0,94.0,0.0,340.0,18.4,1010.0
2022-05-18 18:00:00,1363.0,19.0,18.0,94.0,0.0,360.0,14.8,1010.0
2022-05-18 19:00:00,1417.0,22.0,18.0,78.0,0.0,360.0,13.0,1010.0
2022-05-18 20:00:00,1619.0,22.0,18.0,78.0,0.0,360.0,13.0,1009.0
2022-05-18 21:00:00,1821.0,24.0,18.0,69.0,0.0,250.0,7.6,1008.0
2022-05-18 22:00:00,1823.0,25.0,15.9,57.0,0.0,280.0,5.4,1008.0
2022-05-18 23:00:00,1843.0,26.0,15.1,51.0,0.0,240.0,14.8,1007.0
2022-05-19 00:00:00,1859.0,25.0,14.2,51.0,0.0,240.0,14.8,1007.0
2022-05-19 01:00:00,1661.0,24.0,15.0,57.0,0.0,220.0,13.0,1007.0
2022-05-19 02:00:00,1504.0,22.0,14.1,61.0,0.0,200.0,14.8,1007.0
2022-05-19 03:00:00,1383.0,21.0,13.9,64.0,0.0,210.0,18.4,1007.0
2022-05-19 04:00:00,1368.0,20.0,15.0,73.0,0.0,220.0,14.8,1006.0
2022-05-19 05:00:00,1355.0,19.0,16.0,83.0,0.0,230.0,14.8,1006.0
2022-05-19 06:00:00,1335.0,19.0,16.0,83.0,0.0,230.0,14.8,1006.0
2022-05-19 07:00:00,1329.0,18.0,16.0,88.0,0.0,240.0,13.0,1006.0
2022-05-19 08:00:00,1329.0,18.0,16.0,88.0,0.0,260.0,9.4,1006.0
2022-05-19 09:00:00,1330.0,17.0,16.0,94.0,0.0,210.0,7.6,1005.0
2022-05-19 10:00:00,1323.0,16.0,16.0,100.0,0.0,220.0,5.4,1005.0
2022-05-19 11:00:00,1318.0,16.0,16.0,100.0,0.0,180.0,5.4,1005.0
2022-05-19 12:00:00,1310.0,20.0,17.0,83.0,0.0,190.0,7.6,1005.0
2022-05-19 13:00:00,1302.0,20.0,17.0,83.0,0.0,190.0,7.6,1003.0
2022-05-19 14:00:00,1300.0,22.0,16.9,73.0,0.0,190.0,16.6,1002.0
2022-05-19 15:00:00,1320.0,25.0,17.0,61.0,0.0,210.0,20.5,1001.0
2022-05-19 16:00:00,1322.0,28.0,15.0,45.0,0.0,180.0,27.7,1000.0
2022-05-19 17:00:00,1332.0,29.0,14.0,40.0,0.0,170.0,33.5,999.0
2022-05-19 18:00:00,1455.0,29.0,14.0,40.0,0.0,170.0,33.5,998.0
2022-05-19 19:00:00,1655.0,30.0,14.1,38.0,0.0,170.0,40.7,997.0
2022-05-19 20:00:00,1718.0,30.0,18.1,49.0,0.0,180.0,38.9,995.0
2022-05-19 21:00:00,1910.0,30.0,19.1,52.0,0.0,200.0,31.7,995.0
2022-05-19 22:00:00,1928.0,30.0,18.1,49.0,0.0,210.0,37.1,994.0
2022-05-19 23:00:00,1957.0,30.0,18.1,49.0,0.0,210.0,37.1,994.0
2022-05-20 00:00:00,1919.0,28.0,16.0,48.0,0.0,190.0,25.9,993.0
2022-05-20 01:00:00,1577.0,27.0,16.0,51.0,0.0,200.0,25.9,994.0
2022-05-20 02:00:00,1426.0,24.0,18.0,69.0,0.0,180.0,24.1,994.0
2022-05-20 03:00:00,1405.0,24.0,18.0,69.0,0.0,180.0,24.1,993.0
2022-05-20 04:00:00,1385.0,23.0,19.0,78.0,0.0,190.0,29.5,993.0
2022-05-20 05:00:00,1366.0,23.0,19.0,78.0,0.0,190.0,18.4,993.0
2022-05-20 06:00:00,1370.0,22.0,19.0,83.0,0.0,190.0,16.6,994.0
2022-05-20 07:00:00,1382.0,20.0,16.0,78.0,0.0,260.0,16.6,994.0
2022-05-20 08:00:00,1377.0,20.0,16.0,78.0,2.3,310.0,31.7,995.0
2022-05-20 09:00:00,1382.0,17.0,12.9,77.0,0.0,340.0,22.3,995.0
2022-05-20 10:00:00,1401.0,16.0,12.9,82.0,0.0,10.0,24.1,995.0
2022-05-20 11:00:00,1411.0,16.0,12.0,77.0,0.0,10.0,16.6,995.0
2022-05-20 12:00:00,1410.0,15.0,13.0,88.0,0.2,340.0,18.4,997.0
2022-05-20 13:00:00,1374.0,15.0,13.0,88.0,1.3,340.0,18.4,998.0
2022-05-20 14:00:00,1368.0,15.0,14.0,94.0,2.1,330.0,13.0,998.0
2022-05-20 15:00:00,1328.0,15.0,13.0,88.0,0.7,330.0,22.0,999.0
2022-05-20 16:00:00,1305.0,16.0,12.0,77.0,0.4,340.0,20.5,999.0
2022-05-20 17:00:00,1328.0,16.0,12.0,77.0,0.3,340.0,20.5,1001.0
2022-05-20 18:00:00,1418.0,16.0,11.0,72.0,0.2,310.0,22.3,1001.0
2022-05-20 19:00:00,1729.0,17.0,8.9,59.0,0.0,340.0,24.1,1002.0
2022-05-20 20:00:00,1774.0,17.0,7.1,52.0,0.0,320.0,22.3,1003.0
2022-05-20 21:00:00,1977.0,19.0,5.1,40.0,0.0,320.0,18.4,1004.0
2022-05-20 22:00:00,1984.0,19.0,5.1,40.0,0.0,320.0,18.4,1004.0
2022-05-20 23:00:00,1954.0,19.0,5.1,40.0,0.0,310.0,13.0,1005.0
2022-05-21 00:00:00,1915.0,20.0,4.9,37.0,0.0,310.0,13.0,1006.0
2022-05-21 01:00:00,1576.0,19.0,5.1,40.0,0.0,330.0,20.5,1008.0
2022-05-21 02:00:00,1426.0,18.0,4.2,40.0,0.0,330.0,35.3,1009.0
2022-05-21 03:00:00,1419.0,16.0,4.1,45.0,0.0,330.0,22.3,1010.0
2022-05-21 04:00:00,1392.0,14.0,1.9,44.0,0.0,320.0,18.4,1011.0
2022-05-21 05:00:00,1389.0,12.0,3.0,54.0,0.0,320.0,13.0,1011.0
2022-05-21 06:00:00,1390.0,12.0,3.0,54.0,0.0,290.0,9.4,1012.0
2022-05-21 07:00:00,1389.0,10.0,3.9,66.0,0.0,310.0,13.0,1012.0
2022-05-21 08:00:00,1389.0,10.0,3.9,66.0,0.0,310.0,13.0,1013.0
2022-05-21 09:00:00,1391.0,10.0,6.0,76.0,0.0,330.0,25.9,1015.0
2022-05-21 10:00:00,1378.0,9.0,4.0,71.0,0.0,340.0,27.7,1015.0
2022-05-21 11:00:00,1381.0,8.0,4.9,81.0,0.0,350.0,20.5,1016.0
