,UTC Time at End of Hour,Net Generation (MW) from Coal,Net Generation (MW) from Natural Gas,Net Generation (MW) from Nuclear,Net Generation (MW) from All Petroleum Products,Net Generation (MW) from Hydropower and Pumped Storage,Net Generation (MW) from Solar,Net Generation (MW) from Wind,Net Generation (MW) from Other
8154,2021-12-07 00:00:00,23695.0,29121.0,12681.0,,2134.0,1.0,10026.0,1187.0
8155,2021-12-07 01:00:00,24630.0,30255.0,12686.0,,2057.0,1.0,8253.0,1189.0
8156,2021-12-07 02:00:00,25215.0,29757.0,12690.0,,1554.0,1.0,7022.0,1189.0
8157,2021-12-07 03:00:00,24881.0,29371.0,12700.0,,952.0,1.0,6022.0,1185.0
8158,2021-12-07 04:00:00,24032.0,29284.0,12702.0,,575.0,1.0,5445.0,1184.0
8159,2021-12-07 05:00:00,23221.0,28121.0,12706.0,,518.0,1.0,5035.0,1172.0
8160,2021-12-07 06:00:00,22815.0,26498.0,12715.0,,470.0,0.0,4801.0,1144.0
8161,2021-12-07 07:00:00,21924.0,24832.0,12722.0,,453.0,0.0,5114.0,1070.0
8162,2021-12-07 08:00:00,21798.0,24514.0,12720.0,,450.0,0.0,5658.0,1028.0
8163,2021-12-07 09:00:00,21481.0,23997.0,12720.0,,448.0,0.0,6379.0,1002.0
8164,2021-12-07 10:00:00,21310.0,23734.0,12707.0,,445.0,0.0,7105.0,1034.0
8165,2021-12-07 11:00:00,20894.0,24127.0,12713.0,,508.0,0.0,8068.0,1045.0
8166,2021-12-07 12:00:00,21025.0,27147.0,12707.0,,1526.0,0.0,8330.0,1095.0
8167,2021-12-07 13:00:00,22066.0,30717.0,12700.0,,2098.0,0.0,8555.0,1160.0
8168,2021-12-07 14:00:00,22936.0,31430.0,12700.0,,1937.0,21.0,9076.0,1238.0
8169,2021-12-07 15:00:00,23509.0,31253.0,12701.0,,1141.0,130.0,10105.0,1160.0
8170,2021-12-07 16:00:00,24259.0,30566.0,12700.0,,514.0,239.0,10207.0,1119.0
8171,2021-12-07 17:00:00,24296.0,30289.0,12699.0,,443.0,379.0,10579.0,1114.0
8172,2021-12-07 18:00:00,23760.0,29273.0,12699.0,,432.0,405.0,11172.0,1101.0
8173,2021-12-07 19:00:00,23456.0,29600.0,12700.0,,430.0,405.0,11373.0,1075.0
8174,2021-12-07 20:00:00,23633.0,30479.0,12700.0,,455.0,397.0,10491.0,1072.0
8175,2021-12-07 21:00:00,23866.0,30837.0,12700.0,,451.0,250.0,9345.0,1090.0
8176,2021-12-07 22:00:00,24165.0,31318.0,12697.0,,792.0,167.0,8638.0,1109.0
8177,2021-12-07 23:00:00,25053.0,33443.0,12691.0,,1913.0,18.0,7119.0,1188.0
8178,2021-12-08 00:00:00,25625.0,35267.0,12690.0,,1986.0,0.0,6663.0,1231.0
8179,2021-12-08 01:00:00,25408.0,34799.0,12691.0,,1942.0,0.0,7606.0,1257.0
8180,2021-12-08 02:00:00,24810.0,33527.0,12686.0,,1731.0,0.0,8278.0,1264.0
8181,2021-12-08 03:00:00,24906.0,32284.0,12686.0,,1220.0,0.0,7722.0,1207.0
8182,2021-12-08 04:00:00,24080.0,30646.0,12687.0,,650.0,0.0,7082.0,1138.0
8183,2021-12-08 05:00:00,23721.0,29489.0,12690.0,,510.0,0.0,6497.0,1145.0
8184,2021-12-08 06:00:00,22939.0,27792.0,12697.0,,479.0,0.0,6389.0,1115.0
8185,2021-12-08 07:00:00,21343.0,26566.0,12701.0,,473.0,0.0,6193.0,1017.0
8186,2021-12-08 08:00:00,20681.0,26727.0,12703.0,,472.0,0.0,5362.0,993.0
8187,2021-12-08 09:00:00,20519.0,26545.0,12700.0,,469.0,0.0,4871.0,983.0
8188,2021-12-08 10:00:00,20973.0,26755.0,12699.0,,456.0,0.0,4273.0,980.0
8189,2021-12-08 11:00:00,21499.0,27435.0,12695.0,,461.0,0.0,3665.0,1083.0
8190,2021-12-08 12:00:00,21940.0,29722.0,12695.0,,1849.0,0.0,3392.0,1088.0
8191,2021-12-08 13:00:00,23291.0,33337.0,12692.0,,2349.0,0.0,3347.0,1145.0
8192,2021-12-08 14:00:00,24560.0,33936.0,12688.0,,2159.0,34.0,3216.0,1329.0
8193,2021-12-08 15:00:00,24583.0,33454.0,12691.0,,1474.0,282.0,2992.0,1232.0
8194,2021-12-08 16:00:00,24308.0,32974.0,12690.0,,717.0,622.0,3259.0,1244.0
8195,2021-12-08 17:00:00,23931.0,32122.0,12691.0,,444.0,684.0,3900.0,1243.0
8196,2021-12-08 18:00:00,23657.0,30560.0,12695.0,,449.0,701.0,4387.0,1243.0
8197,2021-12-08 19:00:00,23294.0,29104.0,12695.0,,466.0,687.0,5333.0,1101.0
8198,2021-12-08 20:00:00,23042.0,27550.0,12695.0,,424.0,708.0,6403.0,1044.0
8199,2021-12-08 21:00:00,22730.0,26397.0,12692.0,,393.0,715.0,7936.0,990.0
8200,2021-12-08 22:00:00,22133.0,26690.0,12697.0,,407.0,416.0,10044.0,1003.0
8201,2021-12-08 23:00:00,22487.0,27719.0,12690.0,,905.0,49.0,11443.0,1052.0
8202,2021-12-09 00:00:00,23009.0,28111.0,12685.0,,1218.0,1.0,13080.0,1124.0
8203,2021-12-09 01:00:00,23232.0,27523.0,12688.0,,627.0,1.0,14921.0,1124.0
8204,2021-12-09 02:00:00,23060.0,26107.0,12693.0,,469.0,1.0,16077.0,1088.0
8205,2021-12-09 03:00:00,22272.0,25468.0,12689.0,,475.0,1.0,16650.0,1083.0
8206,2021-12-09 04:00:00,21044.0,24257.0,12695.0,,439.0,1.0,16741.0,1010.0
8207,2021-12-09 05:00:00,19823.0,23187.0,12702.0,,465.0,1.0,16230.0,967.0
8208,2021-12-09 06:00:00,19517.0,22682.0,12703.0,,453.0,1.0,15574.0,990.0
8209,2021-12-09 07:00:00,19316.0,21927.0,12704.0,,459.0,1.0,15408.0,1000.0
8210,2021-12-09 08:00:00,18556.0,21228.0,12703.0,,437.0,1.0,15952.0,970.0
8211,2021-12-09 09:00:00,17584.0,20610.0,12705.0,,392.0,1.0,16730.0,961.0
8212,2021-12-09 10:00:00,17425.0,20587.0,12703.0,,379.0,1.0,16872.0,966.0
8213,2021-12-09 11:00:00,17523.0,20434.0,12703.0,,374.0,1.0,16906.0,966.0
8214,2021-12-09 12:00:00,17745.0,23347.0,12686.0,,933.0,1.0,16258.0,983.0
8215,2021-12-09 13:00:00,18984.0,26419.0,12680.0,,1387.0,1.0,15670.0,1089.0
8216,2021-12-09 14:00:00,19679.0,26842.0,12678.0,,1232.0,13.0,16114.0,1119.0
8217,2021-12-09 15:00:00,20201.0,27225.0,12675.0,,583.0,104.0,16152.0,1119.0
8218,2021-12-09 16:00:00,21185.0,27503.0,12674.0,,436.0,192.0,14328.0,1157.0
8219,2021-12-09 17:00:00,21878.0,27011.0,12668.0,,420.0,344.0,13041.0,1149.0
8220,2021-12-09 18:00:00,21606.0,25074.0,12653.0,,418.0,378.0,13759.0,1094.0
8221,2021-12-09 19:00:00,21804.0,24530.0,12645.0,,424.0,392.0,14930.0,1102.0
8222,2021-12-09 20:00:00,21565.0,23679.0,12642.0,,419.0,365.0,16001.0,990.0
8223,2021-12-09 21:00:00,21826.0,23456.0,12641.0,,449.0,409.0,15694.0,971.0
8224,2021-12-09 22:00:00,22285.0,23913.0,12632.0,,507.0,208.0,14782.0,964.0
8225,2021-12-09 23:00:00,22692.0,24966.0,12621.0,,1178.0,21.0,13924.0,986.0
8226,2021-12-10 00:00:00,23631.0,25408.0,12618.0,,1270.0,3.0,14425.0,1034.0
8227,2021-12-10 01:00:00,23675.0,25451.0,12618.0,,1041.0,3.0,14709.0,1093.0
8228,2021-12-10 02:00:00,23667.0,24933.0,12615.0,,555.0,3.0,14051.0,1084.0
8229,2021-12-10 03:00:00,23537.0,24863.0,12614.0,,489.0,2.0,12456.0,1105.0
8230,2021-12-10 04:00:00,23088.0,24579.0,12615.0,,498.0,2.0,10642.0,1113.0
8231,2021-12-10 05:00:00,22253.0,22899.0,12621.0,,470.0,2.0,10630.0,1060.0
8232,2021-12-10 06:00:00,20795.0,21121.0,12630.0,,455.0,1.0,10217.0,992.0
8233,2021-12-10 07:00:00,19121.0,20133.0,12634.0,,443.0,0.0,9633.0,947.0
8234,2021-12-10 08:00:00,18575.0,19417.0,12632.0,,456.0,0.0,9727.0,941.0
8235,2021-12-10 09:00:00,17972.0,18797.0,12632.0,,460.0,0.0,10123.0,937.0
8236,2021-12-10 10:00:00,18246.0,19411.0,12631.0,,439.0,0.0,9547.0,943.0
8237,2021-12-10 11:00:00,19031.0,19074.0,12632.0,,417.0,0.0,10054.0,951.0
8238,2021-12-10 12:00:00,20090.0,20219.0,12628.0,,548.0,0.0,10723.0,962.0
8239,2021-12-10 13:00:00,21231.0,20887.0,12631.0,,1714.0,0.0,11692.0,973.0
8240,2021-12-10 14:00:00,22986.0,22467.0,12626.0,,1200.0,12.0,12092.0,1047.0
8241,2021-12-10 15:00:00,23854.0,23203.0,12616.0,,556.0,88.0,11435.0,1141.0
8242,2021-12-10 16:00:00,23650.0,23377.0,12615.0,,506.0,153.0,11429.0,1141.0
8243,2021-12-10 17:00:00,23765.0,22627.0,12606.0,,502.0,254.0,12263.0,1130.0
8244,2021-12-10 18:00:00,23852.0,22288.0,12605.0,,492.0,307.0,13159.0,1092.0
8245,2021-12-10 19:00:00,23969.0,22131.0,12604.0,,508.0,329.0,13511.0,1084.0
8246,2021-12-10 20:00:00,23679.0,22116.0,12614.0,,510.0,266.0,13754.0,1066.0
8247,2021-12-10 21:00:00,22503.0,21535.0,12602.0,,518.0,147.0,15112.0,1053.0
8248,2021-12-10 22:00:00,22430.0,21651.0,12604.0,,513.0,60.0,15850.0,996.0
8249,2021-12-10 23:00:00,22999.0,21683.0,12604.0,,1002.0,19.0,15935.0,996.0
8250,2021-12-11 00:00:00,23750.0,22294.0,12602.0,,644.0,1.0,15688.0,1070.0
8251,2021-12-11 01:00:00,23615.0,20796.0,12600.0,,559.0,1.0,15982.0,1065.0
8252,2021-12-11 02:00:00,22687.0,19618.0,12594.0,,536.0,1.0,16656.0,981.0
8253,2021-12-11 03:00:00,21154.0,18640.0,12599.0,,516.0,1.0,16962.0,946.0
8254,2021-12-11 04:00:00,19702.0,17811.0,12594.0,,483.0,1.0,17535.0,938.0
8255,2021-12-11 05:00:00,18408.0,17326.0,12600.0,,496.0,1.0,17579.0,926.0
8256,2021-12-11 06:00:00,17295.0,15836.0,12596.0,,487.0,1.0,17823.0,925.0
8257,2021-12-11 07:00:00,15425.0,13945.0,12594.0,,471.0,1.0,18007.0,920.0
8258,2021-12-11 08:00:00,14575.0,12554.0,12597.0,,482.0,1.0,17930.0,915.0
8259,2021-12-11 09:00:00,14227.0,12375.0,12614.0,,502.0,1.0,17494.0,916.0
8260,2021-12-11 10:00:00,13974.0,11825.0,12613.0,,499.0,0.0,18098.0,917.0
8261,2021-12-11 11:00:00,13742.0,12420.0,12612.0,,502.0,1.0,18302.0,913.0
8262,2021-12-11 12:00:00,14133.0,13517.0,12609.0,,506.0,1.0,18703.0,916.0
8263,2021-12-11 13:00:00,14902.0,14654.0,12621.0,,563.0,0.0,19064.0,921.0
8264,2021-12-11 14:00:00,16355.0,15470.0,12628.0,,574.0,27.0,19311.0,935.0
8265,2021-12-11 15:00:00,18077.0,16014.0,12632.0,,570.0,109.0,19025.0,958.0
8266,2021-12-11 16:00:00,19753.0,16832.0,12637.0,,596.0,244.0,18239.0,983.0
8267,2021-12-11 17:00:00,21192.0,17624.0,12638.0,,588.0,263.0,16738.0,1082.0
8268,2021-12-11 18:00:00,21525.0,17694.0,12652.0,,581.0,360.0,15603.0,1108.0
8269,2021-12-11 19:00:00,21110.0,17307.0,12654.0,,588.0,445.0,15018.0,1025.0
8270,2021-12-11 20:00:00,19689.0,16596.0,12660.0,,588.0,557.0,15898.0,948.0
8271,2021-12-11 21:00:00,18682.0,16675.0,12671.0,,585.0,551.0,16993.0,943.0
8272,2021-12-11 22:00:00,18567.0,17113.0,12669.0,,589.0,298.0,17589.0,936.0
8273,2021-12-11 23:00:00,19232.0,18310.0,12671.0,,619.0,40.0,18240.0,957.0
8274,2021-12-12 00:00:00,20140.0,19717.0,12667.0,,646.0,1.0,19123.0,1056.0
8275,2021-12-12 01:00:00,20175.0,18976.0,12663.0,,649.0,1.0,20183.0,1026.0
8276,2021-12-12 02:00:00,19679.0,19226.0,12669.0,,650.0,1.0,19351.0,1012.0
8277,2021-12-12 03:00:00,19186.0,18697.0,12668.0,,609.0,1.0,19694.0,999.0
8278,2021-12-12 04:00:00,18737.0,17813.0,12664.0,,558.0,1.0,19920.0,982.0
8279,2021-12-12 05:00:00,17665.0,16915.0,12668.0,,519.0,1.0,20027.0,918.0
8280,2021-12-12 06:00:00,16494.0,15311.0,12670.0,,486.0,1.0,19731.0,916.0
8281,2021-12-12 07:00:00,15437.0,14180.0,12672.0,,461.0,1.0,19495.0,910.0
8282,2021-12-12 08:00:00,15099.0,13949.0,12671.0,,442.0,1.0,20017.0,905.0
8283,2021-12-12 09:00:00,15091.0,13973.0,12673.0,,430.0,1.0,19648.0,907.0
8284,2021-12-12 10:00:00,15118.0,13869.0,12671.0,,421.0,1.0,20000.0,902.0
8285,2021-12-12 11:00:00,15226.0,14033.0,12665.0,,424.0,1.0,20156.0,905.0
8286,2021-12-12 12:00:00,15890.0,15024.0,12671.0,,427.0,1.0,20321.0,902.0
8287,2021-12-12 13:00:00,16997.0,15726.0,12672.0,,519.0,1.0,20499.0,904.0
8288,2021-12-12 14:00:00,18586.0,16619.0,12671.0,,540.0,62.0,20755.0,929.0
8289,2021-12-12 15:00:00,18817.0,16845.0,12669.0,,501.0,505.0,20859.0,987.0
8290,2021-12-12 16:00:00,17900.0,16171.0,12667.0,,488.0,868.0,20861.0,944.0
8291,2021-12-12 17:00:00,17527.0,15356.0,12667.0,,459.0,890.0,20341.0,914.0
8292,2021-12-12 18:00:00,17289.0,14975.0,12667.0,,494.0,838.0,19930.0,914.0
8293,2021-12-12 19:00:00,16849.0,14142.0,12671.0,,518.0,850.0,19577.0,914.0
8294,2021-12-12 20:00:00,16006.0,13479.0,12667.0,,528.0,919.0,19730.0,907.0
8295,2021-12-12 21:00:00,15974.0,13608.0,12665.0,,523.0,835.0,19874.0,909.0
8296,2021-12-12 22:00:00,16794.0,15003.0,12665.0,,525.0,438.0,19622.0,910.0
8297,2021-12-12 23:00:00,18277.0,17430.0,12660.0,,575.0,59.0,20031.0,918.0
8298,2021-12-13 00:00:00,20580.0,18561.0,12654.0,,624.0,7.0,20812.0,984.0
8299,2021-12-13 01:00:00,21173.0,19041.0,12651.0,,605.0,10.0,21203.0,1031.0
8300,2021-12-13 02:00:00,21240.0,19128.0,12650.0,,587.0,11.0,21244.0,1035.0
8301,2021-12-13 03:00:00,21216.0,18420.0,12651.0,,588.0,7.0,21429.0,1012.0
8302,2021-12-13 04:00:00,20802.0,17245.0,12659.0,,525.0,1.0,20762.0,982.0
8303,2021-12-13 05:00:00,19381.0,15937.0,12662.0,,479.0,1.0,20831.0,939.0
8304,2021-12-13 06:00:00,17821.0,14428.0,12668.0,,448.0,1.0,20616.0,896.0
8305,2021-12-13 07:00:00,16621.0,14005.0,12667.0,,440.0,1.0,19862.0,899.0
8306,2021-12-13 08:00:00,16611.0,14358.0,12664.0,,422.0,1.0,19046.0,898.0
8307,2021-12-13 09:00:00,16834.0,15306.0,12663.0,,424.0,1.0,18339.0,907.0
8308,2021-12-13 10:00:00,17904.0,16596.0,12665.0,,415.0,1.0,16743.0,950.0
8309,2021-12-13 11:00:00,19140.0,19742.0,12662.0,,433.0,1.0,14202.0,940.0
8310,2021-12-13 12:00:00,20727.0,24417.0,12656.0,,530.0,1.0,11927.0,1020.0
8311,2021-12-13 13:00:00,22096.0,27837.0,12655.0,,2018.0,1.0,9792.0,1179.0
8312,2021-12-13 14:00:00,23887.0,29321.0,12653.0,,2297.0,53.0,8004.0,1200.0
8313,2021-12-13 15:00:00,23998.0,28899.0,12654.0,,1683.0,466.0,6791.0,1188.0
8314,2021-12-13 16:00:00,23856.0,28149.0,12656.0,,1274.0,826.0,5133.0,1115.0
8315,2021-12-13 17:00:00,24104.0,27627.0,12652.0,,1223.0,865.0,4122.0,1174.0
8316,2021-12-13 18:00:00,24047.0,26575.0,12642.0,,692.0,778.0,3782.0,1177.0
8317,2021-12-13 19:00:00,23895.0,25488.0,12646.0,,578.0,831.0,3606.0,1131.0
8318,2021-12-13 20:00:00,23783.0,24638.0,12650.0,,574.0,903.0,3553.0,1062.0
8319,2021-12-13 21:00:00,23653.0,24352.0,12655.0,,551.0,825.0,3933.0,1033.0
8320,2021-12-13 22:00:00,23774.0,24474.0,12653.0,,768.0,390.0,4835.0,1027.0
8321,2021-12-13 23:00:00,23405.0,24372.0,12647.0,,1926.0,43.0,7295.0,1022.0
8322,2021-12-14 00:00:00,23591.0,25043.0,12649.0,,1460.0,8.0,10503.0,1096.0
8323,2021-12-14 01:00:00,23160.0,23930.0,12656.0,,730.0,11.0,13467.0,1025.0
8324,2021-12-14 02:00:00,23200.0,22575.0,12654.0,,604.0,11.0,15004.0,1026.0
8325,2021-12-14 03:00:00,22704.0,21320.0,12656.0,,535.0,7.0,16007.0,986.0
8326,2021-12-14 04:00:00,21722.0,20089.0,12661.0,,447.0,1.0,16157.0,983.0
8327,2021-12-14 05:00:00,20313.0,19642.0,12407.0,,425.0,1.0,16046.0,944.0
8328,2021-12-14 06:00:00,20009.0,19025.0,12154.0,,410.0,1.0,16111.0,969.0
8329,2021-12-14 07:00:00,19142.0,18261.0,12127.0,,417.0,1.0,16175.0,928.0
8330,2021-12-14 08:00:00,17861.0,17502.0,12099.0,,412.0,0.0,16702.0,921.0
8331,2021-12-14 09:00:00,17274.0,17331.0,12065.0,,410.0,1.0,16545.0,921.0
8332,2021-12-14 10:00:00,17447.0,17338.0,12072.0,,414.0,0.0,16762.0,928.0
8333,2021-12-14 11:00:00,17544.0,18084.0,12067.0,,437.0,1.0,17109.0,916.0
8334,2021-12-14 12:00:00,18751.0,20610.0,12063.0,,578.0,0.0,17121.0,920.0
8335,2021-12-14 13:00:00,19809.0,21358.0,12058.0,,1958.0,1.0,17986.0,956.0
8336,2021-12-14 14:00:00,22026.0,22679.0,12073.0,,1170.0,28.0,17518.0,1065.0
8337,2021-12-14 15:00:00,22740.0,21480.0,12073.0,,607.0,198.0,17171.0,1062.0
8338,2021-12-14 16:00:00,23100.0,20919.0,12089.0,,549.0,402.0,15702.0,1041.0
8339,2021-12-14 17:00:00,23713.0,20874.0,12096.0,,530.0,495.0,13392.0,1059.0
8340,2021-12-14 18:00:00,24140.0,20087.0,12082.0,,513.0,562.0,12308.0,1051.0
8341,2021-12-14 19:00:00,23756.0,19559.0,12097.0,,519.0,507.0,12580.0,1007.0
8342,2021-12-14 20:00:00,23794.0,19071.0,12095.0,,530.0,445.0,12751.0,958.0
8343,2021-12-14 21:00:00,23672.0,18986.0,12103.0,,530.0,320.0,13333.0,970.0
8344,2021-12-14 22:00:00,23567.0,19833.0,12107.0,,583.0,127.0,14264.0,1042.0
8345,2021-12-14 23:00:00,23494.0,20397.0,12129.0,,650.0,19.0,15857.0,1068.0
8346,2021-12-15 00:00:00,23574.0,20949.0,12132.0,,674.0,1.0,17238.0,1098.0
8347,2021-12-15 01:00:00,22787.0,20486.0,12141.0,,648.0,1.0,18659.0,1090.0
8348,2021-12-15 02:00:00,21920.0,19434.0,12158.0,,625.0,1.0,19912.0,1065.0
8349,2021-12-15 03:00:00,21047.0,18628.0,12169.0,,625.0,1.0,20475.0,1025.0
8350,2021-12-15 04:00:00,20451.0,17414.0,12178.0,,574.0,1.0,20786.0,974.0
8351,2021-12-15 05:00:00,18872.0,15680.0,12170.0,,533.0,1.0,20878.0,908.0
8352,2021-12-15 06:00:00,17518.0,13450.0,12113.0,,485.0,0.0,20274.0,900.0
8353,2021-12-15 07:00:00,16315.0,12288.0,12111.0,,479.0,1.0,19512.0,893.0
8354,2021-12-15 08:00:00,15023.0,11935.0,12110.0,,473.0,1.0,19194.0,880.0
8355,2021-12-15 09:00:00,14539.0,11891.0,12114.0,,452.0,1.0,18544.0,875.0
8356,2021-12-15 10:00:00,14345.0,12047.0,12108.0,,455.0,1.0,18424.0,872.0
8357,2021-12-15 11:00:00,14779.0,12928.0,12111.0,,430.0,1.0,18675.0,871.0
8358,2021-12-15 12:00:00,16150.0,14455.0,12113.0,,472.0,1.0,19070.0,857.0
8359,2021-12-15 13:00:00,18773.0,16415.0,12101.0,,526.0,1.0,18900.0,882.0
8360,2021-12-15 14:00:00,20697.0,16748.0,12114.0,,537.0,6.0,18632.0,907.0
8361,2021-12-15 15:00:00,21516.0,16273.0,12105.0,,530.0,62.0,17843.0,909.0
8362,2021-12-15 16:00:00,21231.0,15939.0,12114.0,,518.0,185.0,17422.0,928.0
8363,2021-12-15 17:00:00,21240.0,15902.0,12116.0,,519.0,250.0,17267.0,942.0
8364,2021-12-15 18:00:00,20677.0,15311.0,12098.0,,499.0,302.0,17727.0,948.0
8365,2021-12-15 19:00:00,19785.0,15010.0,12066.0,,499.0,290.0,19498.0,945.0
8366,2021-12-15 20:00:00,19705.0,15968.0,12072.0,,548.0,267.0,20149.0,928.0
8367,2021-12-15 21:00:00,20229.0,15593.0,12140.0,,527.0,179.0,20534.0,914.0
8368,2021-12-15 22:00:00,19853.0,15864.0,12082.0,,537.0,81.0,20882.0,911.0
8369,2021-12-15 23:00:00,20162.0,16619.0,12027.0,,870.0,17.0,20352.0,930.0
8370,2021-12-16 00:00:00,21569.0,17796.0,12025.0,,713.0,4.0,19292.0,1041.0
8371,2021-12-16 01:00:00,21382.0,17251.0,12018.0,,673.0,3.0,19632.0,1037.0
8372,2021-12-16 02:00:00,21257.0,17709.0,12023.0,,665.0,3.0,18037.0,1067.0
8373,2021-12-16 03:00:00,21056.0,17280.0,12037.0,,606.0,1.0,16723.0,1095.0
8374,2021-12-16 04:00:00,20183.0,16697.0,12036.0,,595.0,1.0,15431.0,1094.0
8375,2021-12-16 05:00:00,19668.0,15849.0,12030.0,,594.0,1.0,14135.0,1055.0
8376,2021-12-16 06:00:00,19190.0,13920.0,12043.0,,551.0,1.0,13768.0,1033.0
8377,2021-12-16 07:00:00,17353.0,11536.0,12055.0,,527.0,1.0,15053.0,928.0
8378,2021-12-16 08:00:00,15862.0,10864.0,12060.0,,510.0,1.0,16547.0,910.0
8379,2021-12-16 09:00:00,14769.0,10477.0,12059.0,,510.0,0.0,17857.0,909.0
8380,2021-12-16 10:00:00,14769.0,10528.0,12060.0,,510.0,1.0,18404.0,907.0
8381,2021-12-16 11:00:00,15491.0,11389.0,12066.0,,529.0,1.0,18233.0,911.0
8382,2021-12-16 12:00:00,16830.0,13252.0,12076.0,,551.0,1.0,18525.0,920.0
8383,2021-12-16 13:00:00,18559.0,16029.0,12077.0,,617.0,0.0,18907.0,958.0
8384,2021-12-16 14:00:00,19896.0,17013.0,12082.0,,636.0,9.0,19078.0,1055.0
8385,2021-12-16 15:00:00,20530.0,17328.0,12077.0,,638.0,106.0,19053.0,1030.0
8386,2021-12-16 16:00:00,20347.0,17567.0,12080.0,,689.0,241.0,19025.0,1082.0
8387,2021-12-16 17:00:00,19745.0,17840.0,12076.0,,673.0,303.0,19033.0,1060.0
8388,2021-12-16 18:00:00,19253.0,18336.0,12075.0,,687.0,376.0,18903.0,1072.0
8389,2021-12-16 19:00:00,19164.0,18331.0,12083.0,,687.0,525.0,18325.0,1073.0
8390,2021-12-16 20:00:00,18412.0,18666.0,12083.0,,708.0,650.0,18121.0,1062.0
8391,2021-12-16 21:00:00,17789.0,19293.0,12086.0,,715.0,698.0,17863.0,1058.0
8392,2021-12-16 22:00:00,17927.0,20421.0,12084.0,,734.0,388.0,16868.0,1070.0
8393,2021-12-16 23:00:00,18812.0,21577.0,12084.0,,1985.0,35.0,15077.0,1032.0
8394,2021-12-17 00:00:00,21203.0,23076.0,12077.0,,2090.0,1.0,13306.0,1027.0
8395,2021-12-17 01:00:00,22136.0,22571.0,12079.0,,2093.0,1.0,12538.0,957.0
8396,2021-12-17 02:00:00,22304.0,22689.0,12082.0,,2078.0,1.0,11668.0,980.0
8397,2021-12-17 03:00:00,22631.0,22902.0,12088.0,,1386.0,1.0,10631.0,1076.0
8398,2021-12-17 04:00:00,22789.0,22833.0,12094.0,,804.0,0.0,8906.0,1107.0
8399,2021-12-17 05:00:00,22202.0,22192.0,12099.0,,705.0,1.0,7520.0,1065.0
8400,2021-12-17 06:00:00,21872.0,21549.0,12147.0,,664.0,1.0,5719.0,1006.0
8401,2021-12-17 07:00:00,21480.0,20613.0,12239.0,,650.0,1.0,4695.0,945.0
8402,2021-12-17 08:00:00,20943.0,20278.0,12258.0,,650.0,0.0,4416.0,931.0
8403,2021-12-17 09:00:00,20587.0,19903.0,12292.0,,635.0,3.0,4781.0,928.0
8404,2021-12-17 10:00:00,20552.0,19815.0,12373.0,,606.0,4.0,5418.0,922.0
8405,2021-12-17 11:00:00,20631.0,19853.0,12402.0,,606.0,4.0,6118.0,924.0
8406,2021-12-17 12:00:00,21288.0,21584.0,12413.0,,636.0,4.0,6960.0,922.0
8407,2021-12-17 13:00:00,22358.0,22467.0,12428.0,,2053.0,2.0,7881.0,930.0
8408,2021-12-17 14:00:00,23514.0,23257.0,12444.0,,1732.0,23.0,8509.0,899.0
8409,2021-12-17 15:00:00,24059.0,23561.0,12393.0,,865.0,254.0,9110.0,839.0
8410,2021-12-17 16:00:00,24464.0,24300.0,12308.0,,877.0,524.0,8387.0,883.0
8411,2021-12-17 17:00:00,24859.0,24996.0,12229.0,,799.0,531.0,7957.0,947.0
8412,2021-12-17 18:00:00,24846.0,24494.0,12136.0,,670.0,457.0,8120.0,905.0
8413,2021-12-17 19:00:00,24905.0,24520.0,12064.0,,664.0,481.0,8180.0,884.0
8414,2021-12-17 20:00:00,24901.0,24352.0,12078.0,,660.0,469.0,8432.0,882.0
8415,2021-12-17 21:00:00,24975.0,24409.0,12089.0,,659.0,291.0,8457.0,934.0
8416,2021-12-17 22:00:00,25230.0,24941.0,12103.0,,978.0,115.0,7921.0,983.0
8417,2021-12-17 23:00:00,25305.0,24812.0,12119.0,,2157.0,21.0,7164.0,987.0
8418,2021-12-18 00:00:00,25303.0,25008.0,12131.0,,2560.0,5.0,7503.0,993.0
8419,2021-12-18 01:00:00,25043.0,24858.0,12132.0,,1953.0,5.0,7542.0,991.0
8420,2021-12-18 02:00:00,25011.0,24696.0,12139.0,,1455.0,5.0,7178.0,995.0
8421,2021-12-18 03:00:00,25190.0,24853.0,12160.0,,847.0,5.0,5843.0,997.0
8422,2021-12-18 04:00:00,24624.0,24085.0,12163.0,,713.0,3.0,5131.0,983.0
8423,2021-12-18 05:00:00,23498.0,23145.0,12164.0,,708.0,1.0,5038.0,961.0
8424,2021-12-18 06:00:00,22885.0,22164.0,12159.0,,691.0,1.0,4606.0,912.0
8425,2021-12-18 07:00:00,23009.0,21672.0,12156.0,,812.0,0.0,4047.0,800.0
8426,2021-12-18 08:00:00,22068.0,20657.0,12146.0,,692.0,0.0,4560.0,757.0
8427,2021-12-18 09:00:00,21279.0,19413.0,12144.0,,639.0,0.0,4978.0,760.0
8428,2021-12-18 10:00:00,20873.0,19372.0,12133.0,,632.0,0.0,5393.0,605.0
8429,2021-12-18 11:00:00,21171.0,19618.0,12133.0,,630.0,0.0,5813.0,414.0
8430,2021-12-18 12:00:00,21983.0,20051.0,12133.0,,633.0,0.0,6998.0,369.0
8431,2021-12-18 13:00:00,22317.0,19518.0,12132.0,,711.0,0.0,8092.0,372.0
8432,2021-12-18 14:00:00,22805.0,20735.0,12126.0,,713.0,2.0,9098.0,369.0
