UTC Time at End of Hour,Net Generation (MW) from Wind,temp,dwpt,rhum,prcp,wdir,wspd,pres
2023-11-20 06:00:00,15856.0,9.0,3.0,66.0,0.2,90.0,18.4,1014.0
2023-11-20 07:00:00,14882.0,8.0,2.0,66.0,0.2,90.0,22.3,1015.0
2023-11-20 08:00:00,14227.0,7.0,5.0,87.0,0.3,80.0,22.3,1015.0
2023-11-20 09:00:00,13630.0,6.0,6.0,100.0,0.0,80.0,18.4,1015.0
2023-11-20 10:00:00,12878.0,6.0,6.0,100.0,0.0,80.0,18.4,1016.0
2023-11-20 11:00:00,12918.0,6.0,6.0,100.0,0.0,90.0,18.4,1016.0
2023-11-20 12:00:00,12785.0,6.0,5.0,93.0,0.3,60.0,22.3,1016.0
2023-11-20 13:00:00,12654.0,6.0,5.0,93.0,0.5,70.0,20.5,1016.0
2023-11-20 14:00:00,12315.0,6.0,6.0,100.0,0.3,50.0,18.4,1017.0
2023-11-20 15:00:00,12067.0,6.0,6.0,100.0,0.1,50.0,18.4,1017.0
2023-11-20 16:00:00,11390.0,7.0,7.0,100.0,0.0,70.0,20.5,1017.0
2023-11-20 17:00:00,11038.0,8.0,6.9,93.0,0.0,70.0,18.4,1016.0
2023-11-20 18:00:00,11253.0,9.0,7.0,87.0,0.0,80.0,20.5,1016.0
2023-11-20 19:00:00,11900.0,9.0,6.1,82.0,0.0,70.0,24.1,1016.0
2023-11-20 20:00:00,12884.0,9.0,4.0,71.0,0.0,80.0,24.1,1016.0
2023-11-20 21:00:00,13786.0,8.0,4.0,76.0,0.0,90.0,22.3,1017.0
2023-11-20 22:00:00,14007.0,7.0,5.0,87.0,0.0,60.0,24.1,1018.0
2023-11-20 23:00:00,13080.0,6.0,6.0,100.0,0.3,40.0,14.8,1018.0
2023-11-21 00:00:00,12655.0,6.0,6.0,100.0,0.3,30.0,16.6,1018.0
2023-11-21 01:00:00,12775.0,6.0,6.0,100.0,0.8,30.0,16.6,1018.0
2023-11-21 02:00:00,12195.0,6.0,6.0,100.0,0.3,30.0,22.3,1018.0
2023-11-21 03:00:00,11242.0,5.0,5.0,100.0,0.5,40.0,24.1,1018.0
2023-11-21 04:00:00,10386.0,4.0,4.0,100.0,0.3,20.0,16.6,1018.0
2023-11-21 05:00:00,10428.0,4.0,4.0,100.0,0.3,20.0,16.6,1018.0
2023-11-21 06:00:00,10624.0,4.0,4.0,100.0,0.0,20.0,13.0,1017.0
2023-11-21 07:00:00,11039.0,4.0,4.0,100.0,0.2,10.0,14.8,1017.0
2023-11-21 08:00:00,11736.0,4.0,3.0,93.0,0.3,350.0,16.6,1017.0
2023-11-21 09:00:00,12864.0,3.0,3.0,100.0,0.3,340.0,14.8,1017.0
2023-11-21 10:00:00,14425.0,3.0,3.0,100.0,0.3,340.0,14.8,1016.0
2023-11-21 11:00:00,15501.0,3.0,3.0,100.0,0.0,320.0,14.8,1016.0
2023-11-21 12:00:00,16301.0,3.0,3.0,100.0,0.0,310.0,13.0,1016.0
2023-11-21 13:00:00,16951.0,3.0,3.0,100.0,0.0,310.0,18.4,1017.0
2023-11-21 14:00:00,17872.0,3.0,3.0,100.0,0.0,310.0,18.4,1017.0
2023-11-21 15:00:00,18869.0,5.0,5.0,100.0,0.0,320.0,20.5,1018.0
2023-11-21 16:00:00,19207.0,5.0,5.0,100.0,0.0,320.0,29.5,1018.0
2023-11-21 17:00:00,19942.0,5.0,5.0,100.0,0.0,320.0,22.3,1018.0
2023-11-21 18:00:00,20447.0,3.0,3.0,100.0,0.0,330.0,27.7,1018.0
2023-11-21 19:00:00,20203.0,4.0,4.0,100.0,0.0,330.0,20.5,1018.0
2023-11-21 20:00:00,19822.0,4.0,4.0,100.0,0.0,330.0,20.5,1018.0
2023-11-21 21:00:00,19233.0,5.0,3.0,87.0,0.0,330.0,27.7,1018.0
2023-11-21 22:00:00,18561.0,5.0,3.0,87.0,0.0,340.0,22.3,1019.0
2023-11-21 23:00:00,17847.0,2.0,1.0,93.0,0.0,340.0,24.1,1020.0
2023-11-22 00:00:00,16715.0,2.0,1.0,93.0,0.0,340.0,24.1,1021.0
2023-11-22 01:00:00,16182.0,2.0,1.0,93.0,0.0,340.0,18.4,1021.0
2023-11-22 02:00:00,16158.0,3.0,0.1,81.0,0.0,330.0,22.3,1021.0
2023-11-22 03:00:00,15765.0,2.0,-2.0,75.0,0.0,330.0,18.4,1021.0
2023-11-22 04:00:00,14853.0,0.0,-3.0,80.0,0.0,330.0,22.3,1021.0
2023-11-22 05:00:00,13641.0,0.0,-3.0,80.0,0.0,330.0,22.3,1021.0
2023-11-22 06:00:00,13164.0,-1.0,-4.0,80.0,0.0,320.0,16.6,1021.0
2023-11-22 07:00:00,12684.0,-3.0,-5.0,86.0,0.0,330.0,14.8,1020.0
2023-11-22 08:00:00,11477.0,-4.0,-5.0,93.0,0.0,320.0,13.0,1020.0
2023-11-22 09:00:00,9925.0,-4.0,-5.0,93.0,0.0,300.0,11.2,1020.0
2023-11-22 10:00:00,9007.0,-4.0,-5.0,93.0,0.0,300.0,11.2,1020.0
2023-11-22 11:00:00,7902.0,-5.0,-6.0,93.0,0.0,300.0,11.2,1020.0
2023-11-22 12:00:00,7783.0,-5.0,-5.0,100.0,0.0,250.0,7.6,1020.0
2023-11-22 13:00:00,7983.0,-5.0,-5.0,100.0,0.0,270.0,9.4,1020.0
2023-11-22 14:00:00,9390.0,-3.0,-4.0,93.0,0.0,220.0,7.6,1019.0
2023-11-22 15:00:00,11265.0,-3.0,-4.0,93.0,0.0,220.0,7.6,1019.0
2023-11-22 16:00:00,11579.0,0.0,-3.0,80.0,0.0,240.0,13.0,1019.0
2023-11-22 17:00:00,12972.0,3.0,-4.9,56.0,0.0,230.0,20.5,1018.0
2023-11-22 18:00:00,14133.0,6.0,-6.0,42.0,0.0,230.0,22.3,1016.0
2023-11-22 19:00:00,14704.0,6.0,-6.0,42.0,0.0,230.0,22.3,1016.0
2023-11-22 20:00:00,15645.0,8.0,-6.9,34.0,0.0,200.0,20.5,1013.0
2023-11-22 21:00:00,16565.0,8.0,-6.9,34.0,0.0,200.0,20.5,1013.0
2023-11-22 22:00:00,17515.0,7.0,-7.1,36.0,0.0,200.0,20.5,1012.0
2023-11-22 23:00:00,17687.0,5.0,-6.0,45.0,0.0,200.0,16.6,1012.0
2023-11-23 00:00:00,18824.0,5.0,-6.0,45.0,0.0,200.0,16.6,1012.0
2023-11-23 01:00:00,19480.0,4.0,-6.0,48.0,0.0,220.0,13.0,1012.0
2023-11-23 02:00:00,20136.0,3.0,-5.9,52.0,0.0,210.0,18.4,1012.0
2023-11-23 03:00:00,19983.0,2.0,-6.1,55.0,0.0,210.0,16.6,1012.0
2023-11-23 04:00:00,20359.0,2.0,-6.1,55.0,0.0,210.0,16.6,1011.0
2023-11-23 05:00:00,20569.0,2.0,-5.0,60.0,0.0,230.0,14.8,1012.0
2023-11-23 06:00:00,20701.0,2.0,-5.0,60.0,0.0,240.0,16.6,1012.0
2023-11-23 07:00:00,20369.0,1.0,-4.1,69.0,0.0,270.0,13.0,1012.0
2023-11-23 08:00:00,20516.0,2.0,-0.9,81.0,0.0,340.0,18.4,1014.0
2023-11-23 09:00:00,20639.0,2.0,-0.9,81.0,0.0,340.0,18.4,1014.0
2023-11-23 10:00:00,20737.0,1.0,-0.9,87.0,0.0,330.0,22.3,1015.0
2023-11-23 11:00:00,21154.0,0.0,-1.0,93.0,0.0,340.0,24.1,1016.0
2023-11-23 12:00:00,20995.0,-1.0,-1.0,100.0,0.0,340.0,24.1,1018.0
2023-11-23 13:00:00,20419.0,-1.0,-1.0,100.0,0.0,340.0,20.5,1019.0
2023-11-23 14:00:00,19774.0,-1.0,-1.0,100.0,0.0,340.0,20.5,1020.0
2023-11-23 15:00:00,18578.0,1.0,-0.9,87.0,0.0,360.0,22.3,1021.0
2023-11-23 16:00:00,18396.0,3.0,-4.0,60.0,0.0,350.0,27.7,1021.0
2023-11-23 17:00:00,17884.0,4.0,-6.0,48.0,0.0,10.0,24.1,1021.0
2023-11-23 18:00:00,17167.0,6.0,-6.0,42.0,0.0,360.0,20.5,1021.0
2023-11-23 19:00:00,17214.0,6.0,-6.0,42.0,0.0,360.0,20.5,1022.0
2023-11-23 20:00:00,17462.0,6.0,-6.9,39.0,0.0,350.0,22.3,1022.0
2023-11-23 21:00:00,17627.0,5.0,-7.8,39.0,0.0,350.0,25.9,1023.0
2023-11-23 22:00:00,17661.0,4.0,-8.1,41.0,0.0,360.0,24.1,1023.0
2023-11-23 23:00:00,17740.0,1.0,-9.1,47.0,0.0,350.0,16.6,1024.0
2023-11-24 00:00:00,18115.0,1.0,-9.1,47.0,0.0,350.0,16.6,1025.0
2023-11-24 01:00:00,18737.0,0.0,-8.9,51.0,0.0,360.0,24.1,1026.0
2023-11-24 02:00:00,19284.0,-2.0,-9.0,59.0,0.0,10.0,22.3,1027.0
2023-11-24 03:00:00,19153.0,-2.0,-10.1,54.0,0.0,10.0,24.1,1027.0
2023-11-24 04:00:00,19477.0,-2.0,-10.1,54.0,0.0,10.0,27.7,1029.0
2023-11-24 05:00:00,19342.0,-3.0,-9.9,59.0,0.0,20.0,20.5,1030.0
2023-11-24 06:00:00,18723.0,-3.0,-11.0,54.0,0.0,20.0,24.1,1030.0
2023-11-24 07:00:00,18056.0,-4.0,-11.1,58.0,0.0,20.0,24.1,1031.0
2023-11-24 08:00:00,17885.0,-4.0,-11.1,58.0,0.0,20.0,24.1,1031.0
2023-11-24 09:00:00,17119.0,-4.0,-11.1,58.0,0.0,20.0,25.9,1032.0
2023-11-24 10:00:00,16119.0,-5.0,-10.0,68.0,0.0,20.0,22.3,1032.0
2023-11-24 11:00:00,15118.0,-5.0,-11.0,63.0,0.0,20.0,16.6,1033.0
2023-11-24 12:00:00,14081.0,-6.0,-11.0,68.0,0.0,30.0,20.5,1034.0
2023-11-24 13:00:00,12678.0,-6.0,-11.0,68.0,0.0,20.0,22.3,1035.0
2023-11-24 14:00:00,11552.0,-6.0,-11.0,68.0,0.0,30.0,25.9,1035.0
2023-11-24 15:00:00,10583.0,-5.0,-11.0,63.0,0.0,20.0,25.9,1035.0
2023-11-24 16:00:00,10189.0,-5.0,-12.0,58.0,0.0,40.0,22.3,1035.0
2023-11-24 17:00:00,8618.0,-3.0,-13.0,46.0,0.0,30.0,18.4,1035.0
2023-11-24 18:00:00,6510.0,-2.0,-14.1,39.0,0.0,40.0,18.4,1034.0
2023-11-24 19:00:00,5253.0,-2.0,-14.1,39.0,0.0,40.0,18.4,1034.0
2023-11-24 20:00:00,4733.0,-2.0,-14.1,39.0,0.0,30.0,16.6,1033.0
2023-11-24 21:00:00,4237.0,-2.0,-14.1,39.0,0.0,30.0,18.4,1033.0
2023-11-24 22:00:00,3768.0,-2.0,-12.9,43.0,0.0,30.0,13.0,1033.0
2023-11-24 23:00:00,4011.0,-2.0,-12.9,43.0,0.0,30.0,11.2,1033.0
2023-11-25 00:00:00,4834.0,-2.0,-12.9,43.0,0.0,30.0,11.2,1033.0
2023-11-25 01:00:00,5649.0,-2.0,-12.1,46.0,0.0,30.0,9.4,1033.0
2023-11-25 02:00:00,6120.0,-3.0,-12.0,50.0,0.0,30.0,9.4,1033.0
2023-11-25 03:00:00,6022.0,-3.0,-11.0,54.0,0.0,40.0,13.0,1032.0
2023-11-25 04:00:00,5325.0,-3.0,-11.0,54.0,0.0,40.0,13.0,1032.0
2023-11-25 05:00:00,4665.0,-3.0,-11.0,54.0,0.0,60.0,9.4,1031.0
2023-11-25 06:00:00,4431.0,-3.0,-11.0,54.0,0.0,60.0,11.2,1031.0
2023-11-25 07:00:00,4190.0,-3.0,-9.9,59.0,0.0,60.0,7.6,1030.0
2023-11-25 08:00:00,3766.0,-3.0,-9.9,59.0,0.0,70.0,9.4,1030.0
2023-11-25 09:00:00,3565.0,-3.0,-9.9,59.0,0.0,70.0,9.4,1030.0
2023-11-25 10:00:00,3492.0,-3.0,-9.9,59.0,0.0,110.0,7.6,1029.0
2023-11-25 11:00:00,3341.0,-3.0,-9.9,59.0,0.0,90.0,7.6,1029.0
2023-11-25 12:00:00,3493.0,-3.0,-9.1,63.0,0.1,0.0,0.0,1029.0
2023-11-25 13:00:00,3775.0,-3.0,-9.1,63.0,0.0,0.0,0.0,1029.0
2023-11-25 14:00:00,4149.0,-3.0,-9.1,63.0,0.1,0.0,0.0,1028.0
2023-11-25 15:00:00,3883.0,-2.0,-10.1,54.0,0.0,130.0,7.6,1027.0
2023-11-25 16:00:00,3880.0,0.0,-11.1,43.0,0.0,150.0,11.2,1026.0
2023-11-25 17:00:00,3895.0,2.0,-9.9,41.0,0.0,140.0,14.8,1024.0
2023-11-25 18:00:00,3807.0,2.0,-9.9,41.0,0.0,140.0,14.8,1023.0
2023-11-25 19:00:00,3550.0,2.0,-9.9,41.0,0.0,160.0,9.4,1022.0
2023-11-25 20:00:00,3532.0,2.0,-9.0,44.0,0.0,190.0,11.2,1022.0
2023-11-25 21:00:00,3476.0,1.0,-8.0,51.0,0.0,0.0,0.0,1021.0
2023-11-25 22:00:00,3590.0,1.0,-8.0,51.0,0.2,0.0,0.0,1021.0
2023-11-25 23:00:00,3853.0,0.0,-3.9,75.0,0.0,210.0,5.4,1020.0
2023-11-26 00:00:00,4400.0,-2.0,-2.0,100.0,0.1,0.0,0.0,1019.0
2023-11-26 01:00:00,4752.0,-2.0,-2.0,100.0,0.3,0.0,0.0,1019.0
2023-11-26 02:00:00,5160.0,-2.0,-2.0,100.0,0.7,120.0,7.6,1018.0
2023-11-26 03:00:00,5611.0,-1.0,-1.0,100.0,0.4,120.0,7.6,1018.0
2023-11-26 04:00:00,5678.0,-1.0,-1.0,100.0,0.4,120.0,7.6,1017.0
2023-11-26 05:00:00,5926.0,-1.0,-1.0,100.0,0.5,160.0,9.4,1017.0
2023-11-26 06:00:00,6547.0,-1.0,-1.0,100.0,0.6,160.0,9.4,1018.7
2023-11-26 07:00:00,7003.0,-1.2,-2.3,92.0,0.7,286.0,7.2,1017.5
2023-11-26 08:00:00,7208.0,-1.4,-2.7,91.0,0.7,288.0,9.7,1016.7
2023-11-26 09:00:00,7665.0,-1.4,-3.0,89.0,0.5,304.0,11.2,1015.5
2023-11-26 10:00:00,8154.0,-1.8,-3.8,86.0,0.3,304.0,12.6,1015.3
2023-11-26 11:00:00,9076.0,-2.4,-4.9,83.0,0.2,303.0,13.7,1014.5
2023-11-26 12:00:00,10004.0,-4.0,-4.0,100.0,0.0,280.0,11.0,1012.0
2023-11-26 13:00:00,11153.0,-4.0,-4.0,100.0,0.0,280.0,11.2,1012.0
2023-11-26 14:00:00,13000.0,-4.0,-4.0,100.0,0.0,280.0,13.0,1012.0
2023-11-26 15:00:00,13965.0,-4.0,-4.0,100.0,0.0,290.0,16.6,1012.0
2023-11-26 16:00:00,14703.0,-3.0,-3.0,100.0,0.0,240.0,14.8,1012.0
2023-11-26 17:00:00,16150.0,-2.0,-3.0,93.0,0.0,250.0,18.4,1011.0
2023-11-26 18:00:00,16906.0,-2.0,-3.0,93.0,0.0,290.0,29.5,1012.0
2023-11-26 19:00:00,18163.0,-2.0,-2.0,100.0,0.0,290.0,22.3,1012.0
2023-11-26 20:00:00,19131.0,0.0,0.0,100.0,0.0,300.0,20.5,1012.0
2023-11-26 21:00:00,19769.0,1.0,0.0,93.0,0.0,300.0,29.5,1013.0
2023-11-26 22:00:00,20228.0,1.0,-0.9,87.0,0.0,300.0,29.5,1014.0
2023-11-26 23:00:00,20683.0,1.0,-0.9,87.0,0.0,290.0,35.3,1015.0
2023-11-27 00:00:00,21445.0,-1.0,-2.0,93.0,0.0,290.0,35.3,1015.0
2023-11-27 01:00:00,22307.0,-2.0,-4.0,86.0,0.0,300.0,33.5,1016.0
2023-11-27 02:00:00,21689.0,-2.0,-5.0,80.0,0.0,300.0,25.9,1017.0
2023-11-27 03:00:00,20759.0,-2.0,-5.0,80.0,0.0,290.0,22.3,1017.0
2023-11-27 04:00:00,19433.0,-5.0,-7.0,86.0,0.0,290.0,18.4,1018.0
2023-11-27 05:00:00,19164.0,-6.0,-8.0,86.0,0.0,280.0,18.4,1019.0
2023-11-27 06:00:00,18831.0,-6.0,-9.1,79.0,0.0,290.0,18.4,1019.0
2023-11-27 07:00:00,18056.0,-8.0,-8.9,93.0,0.0,280.0,18.4,1019.0
2023-11-27 08:00:00,18022.0,-8.0,-8.9,93.0,0.0,280.0,18.4,1019.0
2023-11-27 09:00:00,17955.0,-8.0,-9.9,86.0,0.0,280.0,14.8,1019.0
2023-11-27 10:00:00,18338.0,-8.0,-8.9,93.0,0.0,280.0,16.6,1019.0
2023-11-27 11:00:00,18143.0,-9.0,-10.1,92.0,0.0,300.0,16.6,1019.0
2023-11-27 12:00:00,18373.0,-10.0,-10.0,100.0,0.0,290.0,14.8,1020.0
2023-11-27 13:00:00,17897.0,-10.0,-10.0,100.0,0.0,290.0,14.8,1020.0
2023-11-27 14:00:00,16943.0,-9.0,-10.1,92.0,0.0,290.0,18.4,1020.0
2023-11-27 15:00:00,15645.0,-8.0,-9.9,86.0,0.0,300.0,16.6,1020.0
2023-11-27 16:00:00,15770.0,-7.0,-10.0,79.0,0.0,310.0,18.4,1021.0
2023-11-27 17:00:00,17860.0,-6.0,-9.1,79.0,0.0,310.0,24.1,1021.0
2023-11-27 18:00:00,19777.0,-6.0,-9.1,79.0,0.0,310.0,24.1,1021.0
2023-11-27 19:00:00,20484.0,-5.0,-8.9,74.0,0.0,300.0,18.4,1020.0
2023-11-27 20:00:00,20812.0,-4.0,-8.0,74.0,0.0,290.0,24.1,1020.0
2023-11-27 21:00:00,20771.0,-3.0,-8.1,68.0,0.0,290.0,20.5,1020.0
2023-11-27 22:00:00,20486.0,-3.0,-8.1,68.0,0.0,300.0,18.4,1021.0
2023-11-27 23:00:00,18566.0,-3.0,-8.1,68.0,0.0,300.0,18.4,1021.0
2023-11-28 00:00:00,17532.0,-4.0,-8.0,74.0,0.0,290.0,18.4,1021.0
2023-11-28 01:00:00,17546.0,-4.0,-6.9,80.0,0.0,290.0,14.8,1022.0
2023-11-28 02:00:00,17193.0,-6.0,-8.0,86.0,0.0,360.0,18.4,1022.0
2023-11-28 03:00:00,15695.0,-6.0,-9.1,79.0,0.0,360.0,18.4,1023.0
2023-11-28 04:00:00,14600.0,-8.0,-11.0,79.0,0.0,340.0,16.6,1024.0
2023-11-28 05:00:00,13128.0,-9.0,-12.0,79.0,0.0,340.0,13.0,1025.0
2023-11-28 06:00:00,11597.0,-11.0,-12.0,92.0,0.0,300.0,9.4,1025.0
2023-11-28 07:00:00,10325.0,-12.0,-12.0,100.0,0.0,310.0,5.4,1025.0
2023-11-28 08:00:00,9305.0,-12.0,-12.0,100.0,0.0,310.0,5.4,1026.0
2023-11-28 09:00:00,9100.0,-12.0,-12.0,100.0,0.0,270.0,9.4,1025.0
2023-11-28 10:00:00,8910.0,-13.0,-13.0,100.0,0.0,270.0,5.4,1026.0
2023-11-28 11:00:00,9115.0,-15.0,-15.0,100.0,0.0,220.0,5.4,1026.0
2023-11-28 12:00:00,9724.0,-13.0,-13.0,100.0,0.0,250.0,5.4,1026.0
2023-11-28 13:00:00,10496.0,-13.0,-13.0,100.0,0.0,250.0,5.4,1026.0
2023-11-28 14:00:00,11445.0,-14.0,-14.0,100.0,0.0,220.0,5.4,1026.0
2023-11-28 15:00:00,12760.0,-9.0,-9.0,100.0,0.0,170.0,9.4,1026.0
2023-11-28 16:00:00,12974.0,-9.0,-9.0,100.0,0.0,180.0,11.2,1026.0
2023-11-28 17:00:00,13281.0,-4.0,-6.9,80.0,0.0,190.0,16.6,1024.0
2023-11-28 18:00:00,14647.0,-4.0,-6.9,80.0,0.0,190.0,16.6,1023.0
2023-11-28 19:00:00,15215.0,-2.0,-6.0,74.0,0.0,190.0,20.5,1022.0
2023-11-28 20:00:00,15896.0,-1.0,-6.0,69.0,0.0,190.0,22.3,1021.0
2023-11-28 21:00:00,17070.0,-1.0,-6.0,69.0,0.0,160.0,13.0,1020.0
2023-11-28 22:00:00,17398.0,-1.0,-6.0,69.0,0.0,160.0,13.0,1019.0
2023-11-28 23:00:00,18566.0,-3.0,-6.0,80.0,0.0,170.0,18.4,1019.0
2023-11-29 00:00:00,19616.0,-4.0,-6.0,86.0,0.0,190.0,14.8,1018.0
2023-11-29 01:00:00,19946.0,-4.0,-6.0,86.0,0.0,180.0,14.8,1018.0
2023-11-29 02:00:00,20988.0,-5.0,-6.0,93.0,0.0,180.0,16.6,1016.0
2023-11-29 03:00:00,21419.0,-4.0,-5.0,93.0,0.0,180.0,16.6,1016.0
2023-11-29 04:00:00,21677.0,-4.0,-4.0,100.0,0.0,200.0,14.8,1015.0
2023-11-29 05:00:00,21946.0,-4.0,-4.0,100.0,0.0,230.0,16.6,1015.0
2023-11-29 06:00:00,22211.0,-4.0,-4.0,100.0,0.0,240.0,16.6,1013.0
2023-11-29 07:00:00,22177.0,-4.0,-4.0,100.0,0.0,240.0,16.6,1013.0
2023-11-29 08:00:00,21998.0,-4.0,-4.0,100.0,0.0,240.0,16.6,1013.0
2023-11-29 09:00:00,21853.0,-4.0,-4.0,100.0,0.0,260.0,14.8,1013.0
2023-11-29 10:00:00,21401.0,-4.0,-4.0,100.0,0.0,270.0,13.0,1013.0
2023-11-29 11:00:00,20638.0,-4.0,-4.0,100.0,0.0,250.0,14.8,1013.0
2023-11-29 12:00:00,19450.0,-4.0,-4.0,100.0,0.0,250.0,14.8,1013.0
2023-11-29 13:00:00,17876.0,-6.0,-6.0,100.0,0.0,250.0,13.0,1014.0
2023-11-29 14:00:00,16374.0,-5.0,-5.0,100.0,0.0,250.0,11.2,1014.0
2023-11-29 15:00:00,13955.0,0.0,-1.0,93.0,0.0,260.0,9.4,1014.0
2023-11-29 16:00:00,9946.0,3.0,0.1,81.0,0.0,260.0,13.0,1015.0
2023-11-29 17:00:00,6965.0,5.0,0.0,70.0,0.0,260.0,9.4,1014.0
2023-11-29 18:00:00,6487.0,5.0,0.0,70.0,0.0,260.0,9.4,1013.0
2023-11-29 19:00:00,7435.0,7.0,1.1,66.0,0.0,230.0,11.2,1013.0
2023-11-29 20:00:00,8259.0,9.0,0.9,57.0,0.0,210.0,14.8,1012.0
2023-11-29 21:00:00,8285.0,7.0,1.1,66.0,0.0,190.0,11.2,1012.0
2023-11-29 22:00:00,7872.0,7.0,1.1,66.0,0.0,190.0,11.2,1012.0
2023-11-29 23:00:00,9389.0,5.0,0.0,70.0,0.0,190.0,11.2,1012.0
2023-11-30 00:00:00,13907.0,2.0,0.1,87.0,0.0,180.0,11.2,1011.0
2023-11-30 01:00:00,18533.0,1.0,0.0,93.0,0.0,180.0,13.0,1011.0
2023-11-30 02:00:00,20795.0,0.0,0.0,100.0,0.0,170.0,13.0,1010.0
2023-11-30 03:00:00,21548.0,0.0,0.0,100.0,0.0,170.0,13.0,1010.0
2023-11-30 04:00:00,22287.0,1.0,1.0,100.0,0.0,180.0,11.2,1010.0
2023-11-30 05:00:00,22450.0,-1.0,-1.0,100.0,0.0,170.0,11.2,1009.0
2023-11-30 06:00:00,22119.0,1.0,0.0,93.0,0.0,170.0,5.4,1009.0
2023-11-30 07:00:00,22278.0,1.0,0.0,93.0,0.0,170.0,5.4,1008.0
2023-11-30 08:00:00,22352.0,-1.0,-1.0,100.0,0.0,190.0,13.0,1007.0
2023-11-30 09:00:00,21879.0,1.0,0.0,93.0,0.0,200.0,11.2,1007.0
2023-11-30 10:00:00,21606.0,0.0,0.0,100.0,0.0,200.0,7.6,1006.0
2023-11-30 11:00:00,21640.0,1.0,1.0,100.0,0.0,200.0,14.8,1006.0
2023-11-30 12:00:00,21435.0,1.0,1.0,100.0,0.0,200.0,13.0,1006.0
2023-11-30 13:00:00,20734.0,1.0,1.0,100.0,0.0,220.0,9.4,1007.0
2023-11-30 14:00:00,19992.0,0.0,0.0,100.0,0.0,250.0,13.0,1008.0
2023-11-30 15:00:00,18095.0,3.0,3.0,100.0,0.0,250.0,11.2,1008.0
2023-11-30 16:00:00,14982.0,5.0,2.0,81.0,0.0,290.0,11.2,1009.0
2023-11-30 17:00:00,13444.0,5.0,2.0,81.0,0.0,290.0,11.2,1009.0
2023-11-30 18:00:00,14092.0,7.0,1.1,66.0,0.0,310.0,14.8,1009.0
2023-11-30 19:00:00,15398.0,8.0,0.0,57.0,0.0,350.0,16.6,1009.0
2023-11-30 20:00:00,15480.0,8.0,0.0,57.0,0.0,360.0,14.8,1009.0
2023-11-30 21:00:00,15031.0,8.0,0.0,57.0,0.0,20.0,16.6,1010.0
2023-11-30 22:00:00,14533.0,8.0,0.0,57.0,0.0,20.0,16.6,1010.0
2023-11-30 23:00:00,13354.0,5.0,0.0,70.0,0.0,10.0,11.2,1011.0
2023-12-01 00:00:00,14105.0,2.0,-0.9,81.0,0.0,10.0,14.8,1012.0
2023-12-01 01:00:00,15005.0,0.0,-3.0,80.0,0.0,10.0,13.0,1012.0
2023-12-01 02:00:00,15171.0,0.0,-3.0,80.0,0.0,10.0,13.0,1012.0
2023-12-01 03:00:00,14688.0,0.0,-2.1,86.0,0.0,10.0,18.4,1012.0
2023-12-01 04:00:00,13928.0,1.0,-2.1,80.0,0.0,40.0,16.6,1011.0
2023-12-01 05:00:00,13864.0,0.0,-2.1,86.0,0.0,30.0,18.4,1012.0
2023-12-01 06:00:00,13909.0,0.0,-2.1,86.0,0.0,30.0,18.4,1012.0
2023-12-01 07:00:00,13361.0,0.0,-2.1,86.0,0.0,30.0,18.4,1011.0
2023-12-01 08:00:00,13388.0,0.0,-2.1,86.0,0.0,40.0,22.3,1011.0
2023-12-01 09:00:00,14261.0,0.0,-2.1,86.0,0.0,30.0,22.3,1010.0
2023-12-01 10:00:00,14611.0,0.0,-3.0,80.0,0.0,20.0,25.9,1010.0
2023-12-01 11:00:00,13964.0,0.0,-3.0,80.0,0.0,30.0,24.1,1010.0
2023-12-01 12:00:00,13126.0,0.0,-3.0,80.0,0.0,30.0,24.1,1010.0
2023-12-01 13:00:00,12081.0,0.0,-3.0,80.0,0.0,30.0,25.9,1010.0
2023-12-01 14:00:00,11514.0,0.0,-3.0,80.0,0.0,20.0,22.3,1011.0
2023-12-01 15:00:00,11096.0,1.0,-2.9,75.0,0.0,30.0,27.7,1011.0
2023-12-01 16:00:00,9405.0,2.0,-2.0,75.0,0.0,30.0,33.5,1011.0
2023-12-01 17:00:00,8359.0,2.0,-2.0,75.0,0.0,30.0,33.5,1011.0
2023-12-01 18:00:00,7639.0,2.0,-2.0,75.0,0.0,30.0,22.3,1010.0
2023-12-01 19:00:00,7532.0,3.0,-1.0,75.0,0.0,30.0,24.1,1010.0
2023-12-01 20:00:00,7213.0,3.0,0.1,81.0,0.0,30.0,20.5,1011.0
2023-12-01 21:00:00,6736.0,3.0,0.1,81.0,0.0,30.0,20.5,1011.0
2023-12-01 22:00:00,6278.0,3.0,0.1,81.0,0.0,30.0,16.6,1012.0
2023-12-01 23:00:00,5769.0,2.0,0.1,87.0,0.0,20.0,13.0,1013.0
2023-12-02 00:00:00,6422.0,2.0,-0.9,81.0,0.0,10.0,14.8,1013.0
2023-12-02 01:00:00,7410.0,2.0,-2.0,75.0,0.0,30.0,18.4,1014.0
2023-12-02 02:00:00,8676.0,2.0,-2.0,75.0,0.0,30.0,18.4,1014.0
2023-12-02 03:00:00,9125.0,1.0,-2.1,80.0,0.2,30.0,14.8,1014.0
2023-12-02 04:00:00,8449.0,1.0,-2.1,80.0,0.0,50.0,11.2,1014.0
2023-12-02 05:00:00,7911.0,0.0,-2.1,86.0,0.0,30.0,11.2,1014.0
2023-12-02 06:00:00,7568.0,0.0,-2.1,86.0,0.0,0.0,0.0,1015.0
