UTC Time at End of Hour,Net Generation (MW) from Hydropower and Pumped Storage,Net Generation (MW) from Solar,Net Generation (MW) from Wind,temp,dwpt,rhum,prcp,wdir,wspd,pres
2021-01-11 09:00:00,959.0,0.0,12427.0,-1.0,-3.0,86.0,0.0,250.0,14.8,1028.3
2021-01-11 10:00:00,958.0,0.0,12618.0,-1.0,-3.0,86.0,0.0,250.0,14.8,1027.5
2021-01-11 11:00:00,962.0,0.0,12914.0,-1.0,-2.0,93.0,0.0,250.0,16.6,1026.7
2021-01-11 12:00:00,1109.0,1.0,13224.0,-2.0,-3.0,93.0,0.0,230.0,14.8,1026.2
2021-01-11 13:00:00,2145.0,1.0,14031.0,-3.0,-4.0,93.0,0.0,210.0,13.0,1026.1
2021-01-11 14:00:00,2212.0,1.0,15471.0,-4.0,-4.0,100.0,0.0,190.0,13.0,1025.9
2021-01-11 15:00:00,2015.0,29.0,15883.0,-3.0,-3.0,100.0,0.0,200.0,18.4,1025.6
2021-01-11 16:00:00,1642.0,103.0,15468.0,-1.0,-2.0,93.0,0.0,210.0,16.6,1025.9
2021-01-11 17:00:00,1033.0,157.0,15766.0,0.0,-2.1,86.0,0.0,210.0,24.1,1025.2
2021-01-11 18:00:00,936.0,232.0,15557.0,2.0,-0.9,81.0,0.0,220.0,24.1,1023.5
2021-01-11 19:00:00,940.0,232.0,15539.0,3.0,0.1,81.0,0.0,220.0,22.3,1022.2
2021-01-11 20:00:00,995.0,197.0,14568.0,3.0,0.1,81.0,0.0,220.0,25.9,1021.6
2021-01-11 21:00:00,996.0,198.0,14371.0,4.0,0.0,75.0,0.0,210.0,25.9,1021.0
2021-01-11 22:00:00,992.0,149.0,14297.0,4.0,0.0,75.0,0.0,220.0,24.1,1020.8
2021-01-11 23:00:00,1152.0,40.0,13932.0,3.0,0.1,81.0,0.0,200.0,22.3,1020.4
2021-01-12 00:00:00,2387.0,1.0,14596.0,2.0,0.1,87.0,0.0,220.0,22.3,1020.4
2021-01-12 01:00:00,1962.0,1.0,14992.0,1.0,0.0,93.0,0.0,210.0,16.6,1020.0
2021-01-12 02:00:00,1137.0,1.0,14684.0,1.0,0.0,93.0,0.0,230.0,18.4,1019.7
2021-01-12 03:00:00,1026.0,1.0,14281.0,1.0,0.0,93.0,0.0,230.0,16.6,1019.9
2021-01-12 04:00:00,1172.0,1.0,13981.0,0.0,0.0,100.0,0.0,230.0,11.2,1020.2
2021-01-12 05:00:00,1169.0,0.0,12800.0,0.0,-1.0,93.0,0.0,240.0,13.0,1020.1
2021-01-12 06:00:00,1139.0,1.0,11671.0,-1.0,-1.0,100.0,0.0,230.0,16.6,1019.8
2021-01-12 07:00:00,1041.0,0.0,10657.0,0.0,-1.0,93.0,0.0,250.0,11.2,1019.8
2021-01-12 08:00:00,1030.0,0.0,10009.0,-1.0,-2.0,93.0,0.0,250.0,13.0,1020.0
2021-01-12 09:00:00,926.0,0.0,9368.0,-2.0,-2.0,100.0,0.0,260.0,9.4,1020.2
2021-01-12 10:00:00,925.0,0.0,9162.0,-3.0,-3.0,100.0,0.0,250.0,11.2,1019.8
2021-01-12 11:00:00,924.0,0.0,9126.0,-3.0,-3.0,100.0,0.0,260.0,13.0,1020.2
2021-01-12 12:00:00,1047.0,1.0,9040.0,-3.0,-3.0,100.0,0.0,260.0,11.2,1020.4
2021-01-12 13:00:00,2482.0,1.0,8548.0,-3.0,-3.0,100.0,0.0,250.0,9.4,1020.4
2021-01-12 14:00:00,3006.0,7.0,8544.0,-4.0,-4.0,100.0,0.0,230.0,11.2,1020.3
2021-01-12 15:00:00,2427.0,93.0,8868.0,-4.0,-4.0,100.0,0.0,240.0,9.4,1020.7
2021-01-12 16:00:00,2373.0,213.0,8675.0,-3.0,-3.0,100.0,0.0,230.0,9.4,1020.8
2021-01-12 17:00:00,1432.0,292.0,7641.0,-1.0,-2.0,93.0,0.0,260.0,11.2,1020.8
2021-01-12 18:00:00,1003.0,349.0,6736.0,1.0,-0.9,87.0,0.0,0.0,0.0,1019.9
2021-01-12 19:00:00,1016.0,366.0,6512.0,2.0,0.1,87.0,0.0,230.0,11.2,1019.2
2021-01-12 20:00:00,1024.0,320.0,6547.0,3.0,0.1,81.0,0.0,230.0,11.2,1018.6
2021-01-12 21:00:00,1032.0,290.0,6761.0,4.0,1.0,81.0,0.0,180.0,7.6,1018.0
2021-01-12 22:00:00,1022.0,218.0,7232.0,5.0,0.0,70.0,0.0,200.0,7.6,1017.7
2021-01-12 23:00:00,1343.0,89.0,8496.0,3.0,0.1,81.0,0.0,190.0,7.6,1017.4
2021-01-13 00:00:00,2235.0,30.0,10983.0,3.0,0.1,81.0,0.0,210.0,13.0,1017.2
2021-01-13 01:00:00,1446.0,1.0,12272.0,2.0,0.1,87.0,0.0,200.0,11.2,1016.9
2021-01-13 02:00:00,1214.0,1.0,12836.0,3.0,0.1,81.0,0.0,210.0,16.6,1016.6
2021-01-13 03:00:00,1202.0,0.0,13313.0,2.0,0.1,87.0,0.0,220.0,13.0,1016.7
2021-01-13 04:00:00,1191.0,0.0,13533.0,2.0,0.1,87.0,0.0,210.0,14.8,1015.8
2021-01-13 05:00:00,1006.0,1.0,13509.0,1.0,-0.9,87.0,0.0,220.0,13.0,1015.2
2021-01-13 06:00:00,958.0,0.0,12199.0,0.0,-1.0,93.0,0.0,230.0,13.0,1015.2
2021-01-13 07:00:00,954.0,1.0,11528.0,1.0,-0.9,87.0,0.0,230.0,11.2,1015.1
2021-01-13 08:00:00,953.0,1.0,11163.0,1.0,-0.9,87.0,0.0,230.0,11.2,1014.5
2021-01-13 09:00:00,952.0,1.0,10737.0,0.0,-1.0,93.0,0.0,230.0,11.2,1013.8
2021-01-13 10:00:00,947.0,0.0,10257.0,-1.0,-2.0,93.0,0.0,210.0,9.4,1012.9
2021-01-13 11:00:00,979.0,1.0,9930.0,-1.0,-2.0,93.0,0.0,210.0,9.4,1012.7
2021-01-13 12:00:00,1509.0,1.0,10060.0,-1.0,-2.0,93.0,0.0,225.0,10.8,1012.2
2021-01-13 13:00:00,2865.0,1.0,9422.0,0.0,-2.1,86.0,0.0,220.0,13.0,1012.2
2021-01-13 14:00:00,2679.0,11.0,8989.0,1.0,-0.9,87.0,0.0,210.0,13.0,1011.7
2021-01-13 15:00:00,2221.0,129.0,7879.0,1.0,-0.9,87.0,0.0,180.0,5.4,1011.4
2021-01-13 16:00:00,1535.0,278.0,7140.0,1.0,0.0,93.0,0.0,150.0,9.4,1010.7
2021-01-13 17:00:00,1087.0,328.0,5837.0,1.0,0.0,93.0,0.0,130.0,9.4,1010.2
2021-01-13 18:00:00,1049.0,395.0,5085.0,2.0,0.1,87.0,0.0,170.0,13.0,1009.0
2021-01-13 19:00:00,1042.0,403.0,4687.0,2.0,1.0,93.0,0.0,140.0,16.6,1007.4
2021-01-13 20:00:00,1042.0,415.0,4548.0,3.0,1.0,87.0,0.0,0.0,0.0,1006.5
2021-01-13 21:00:00,1045.0,312.0,4545.0,3.0,1.0,87.0,0.0,130.0,16.6,1005.6
2021-01-13 22:00:00,1040.0,210.0,4568.0,2.0,1.0,93.0,0.0,150.0,11.2,1005.5
2021-01-13 23:00:00,1107.0,54.0,5833.0,2.0,0.1,87.0,0.0,150.0,11.2,1005.3
2021-01-14 00:00:00,1119.0,2.0,6733.0,1.0,0.0,93.0,0.0,170.0,9.4,1004.6
2021-01-14 01:00:00,1119.0,1.0,7965.0,1.0,-0.9,87.0,0.0,160.0,9.4,1004.1
2021-01-14 02:00:00,1119.0,1.0,9123.0,0.0,-1.0,93.0,0.0,120.0,7.6,1004.0
2021-01-14 03:00:00,1117.0,1.0,9757.0,-1.0,-1.0,100.0,0.0,170.0,7.6,1003.6
2021-01-14 04:00:00,1117.0,1.0,9295.0,-1.0,-1.0,100.0,0.0,140.0,13.0,1003.0
2021-01-14 05:00:00,1029.0,1.0,9037.0,-1.0,-1.0,100.0,0.0,160.0,7.6,1002.6
2021-01-14 06:00:00,998.0,1.0,8960.0,-2.0,-2.0,100.0,0.0,170.0,7.6,1002.2
2021-01-14 07:00:00,998.0,1.0,9695.0,-2.0,-2.0,100.0,0.0,180.0,7.6,1001.6
2021-01-14 08:00:00,997.0,1.0,10476.0,-1.0,-1.0,100.0,0.0,180.0,7.6,1001.3
2021-01-14 09:00:00,988.0,1.0,10183.0,0.0,0.0,100.0,0.0,150.0,9.4,1000.6
2021-01-14 10:00:00,987.0,1.0,10221.0,0.0,0.0,100.0,0.0,180.0,13.0,999.7
2021-01-14 11:00:00,988.0,1.0,10829.0,0.0,0.0,100.0,0.1,0.0,0.0,999.6
2021-01-14 12:00:00,1507.0,1.0,10950.0,1.0,1.0,100.0,0.5,260.0,9.4,1000.1
2021-01-14 13:00:00,2655.0,1.0,11358.0,0.0,0.0,100.0,0.6,210.0,7.6,1000.2
2021-01-14 14:00:00,2661.0,11.0,12595.0,1.0,1.0,100.0,0.0,250.0,14.8,1000.5
2021-01-14 15:00:00,2635.0,93.0,13067.0,3.0,3.0,100.0,0.0,280.0,24.1,1000.9
2021-01-14 16:00:00,1493.0,185.0,13220.0,2.0,2.0,100.0,0.0,320.0,27.7,1001.2
2021-01-14 17:00:00,1081.0,243.0,13568.0,2.0,2.0,100.0,0.2,290.0,27.7,1001.6
2021-01-14 18:00:00,1053.0,265.0,13914.0,1.0,1.0,100.0,0.3,290.0,25.9,1000.7
2021-01-14 19:00:00,1048.0,266.0,15003.0,2.0,2.0,100.0,0.2,290.0,29.5,1000.2
2021-01-14 20:00:00,1057.0,248.0,15276.0,2.0,2.0,100.0,0.0,290.0,25.9,1000.0
2021-01-14 21:00:00,1072.0,233.0,15543.0,2.0,2.0,100.0,0.1,280.0,25.9,1000.2
2021-01-14 22:00:00,1102.0,165.0,15720.0,2.0,1.0,93.0,0.2,280.0,27.7,1000.1
2021-01-14 23:00:00,1149.0,54.0,16074.0,1.0,1.0,100.0,0.3,280.0,31.7,1000.1
2021-01-15 00:00:00,1152.0,2.0,17147.0,1.0,0.0,93.0,0.2,290.0,25.9,1000.2
2021-01-15 01:00:00,1155.0,0.0,17124.0,0.0,0.0,100.0,0.2,290.0,29.5,999.3
2021-01-15 02:00:00,1155.0,0.0,17270.0,0.0,0.0,100.0,0.1,290.0,33.5,999.1
2021-01-15 03:00:00,1154.0,0.0,17516.0,0.0,0.0,100.0,0.2,290.0,29.5,998.9
2021-01-15 04:00:00,1154.0,1.0,17884.0,0.0,0.0,100.0,0.3,280.0,31.7,998.1
2021-01-15 05:00:00,1059.0,0.0,18007.0,0.0,0.0,100.0,0.3,280.0,29.5,997.5
2021-01-15 06:00:00,1185.0,0.0,17229.0,-1.0,-1.0,100.0,0.5,280.0,33.5,996.9
2021-01-15 07:00:00,1216.0,1.0,17231.0,-1.0,-1.0,100.0,0.7,280.0,29.5,996.2
2021-01-15 08:00:00,1150.0,0.0,17174.0,-1.0,-1.0,100.0,0.3,290.0,29.5,995.3
2021-01-15 09:00:00,1137.0,0.0,17007.0,-1.0,-1.0,100.0,1.1,290.0,35.3,995.1
2021-01-15 10:00:00,1160.0,1.0,16804.0,-1.0,-1.0,100.0,0.8,290.0,33.5,994.1
2021-01-15 11:00:00,1120.0,0.0,16953.0,-1.0,-1.0,100.0,0.8,290.0,29.5,993.4
2021-01-15 12:00:00,1141.0,0.0,16836.0,-1.0,-1.0,100.0,0.8,300.0,25.9,992.9
2021-01-15 13:00:00,2435.0,1.0,15804.0,0.0,0.0,100.0,0.6,340.0,24.1,993.1
2021-01-15 14:00:00,2598.0,10.0,15516.0,1.0,0.0,93.0,0.3,360.0,24.1,993.8
2021-01-15 15:00:00,1968.0,108.0,15092.0,0.0,0.0,100.0,0.1,10.0,22.3,995.3
2021-01-15 16:00:00,1362.0,207.0,14881.0,0.0,0.0,100.0,0.0,20.0,31.7,997.0
2021-01-15 17:00:00,1270.0,257.0,14979.0,0.0,0.0,100.0,0.0,20.0,31.7,998.3
2021-01-15 18:00:00,1143.0,275.0,14920.0,0.0,0.0,100.0,0.0,30.0,20.5,999.3
2021-01-15 19:00:00,1137.0,246.0,15031.0,1.0,0.0,93.0,0.0,20.0,25.9,1000.2
2021-01-15 20:00:00,1209.0,203.0,14724.0,1.0,0.0,93.0,0.0,10.0,22.3,1001.8
2021-01-15 21:00:00,1141.0,175.0,14041.0,1.0,0.0,93.0,0.0,360.0,18.4,1003.0
2021-01-15 22:00:00,1143.0,126.0,13400.0,1.0,1.0,100.0,0.0,350.0,11.2,1004.1
2021-01-15 23:00:00,1311.0,46.0,12934.0,1.0,1.0,100.0,0.0,340.0,22.3,1005.0
2021-01-16 00:00:00,1654.0,2.0,12641.0,1.0,1.0,100.0,0.1,350.0,16.6,1005.8
2021-01-16 01:00:00,1245.0,0.0,12663.0,1.0,1.0,100.0,0.0,350.0,18.4,1006.9
2021-01-16 02:00:00,1181.0,0.0,12664.0,1.0,1.0,100.0,0.0,340.0,18.4,1007.5
2021-01-16 03:00:00,1090.0,0.0,12432.0,1.0,1.0,100.0,0.0,340.0,24.1,1007.6
2021-01-16 04:00:00,1062.0,0.0,12282.0,2.0,1.0,93.0,0.0,340.0,24.1,1007.9
2021-01-16 05:00:00,1029.0,0.0,12380.0,1.0,1.0,100.0,0.0,340.0,22.3,1008.0
2021-01-16 06:00:00,1018.0,0.0,12617.0,1.0,1.0,100.0,0.0,330.0,22.3,1008.2
2021-01-16 07:00:00,1026.0,1.0,12648.0,0.0,0.0,100.0,0.0,320.0,29.5,1008.5
2021-01-16 08:00:00,1027.0,1.0,12569.0,-1.0,-1.0,100.0,0.0,320.0,31.7,1008.9
2021-01-16 09:00:00,1022.0,1.0,12408.0,-1.0,-1.0,100.0,0.0,310.0,29.5,1009.6
2021-01-16 10:00:00,1015.0,0.0,12068.0,-2.0,-2.0,100.0,0.0,310.0,29.5,1009.8
2021-01-16 11:00:00,1016.0,1.0,11816.0,-2.0,-2.0,100.0,0.0,310.0,27.7,1010.1
2021-01-16 12:00:00,1062.0,1.0,11230.0,-2.0,-2.0,100.0,0.0,310.0,25.9,1010.4
2021-01-16 13:00:00,1126.0,1.0,10248.0,-2.0,-2.0,100.0,0.0,320.0,27.7,1010.6
2021-01-16 14:00:00,1165.0,10.0,9144.0,-2.0,-2.0,100.0,0.0,320.0,18.4,1010.9
2021-01-16 15:00:00,1198.0,93.0,9188.0,-3.0,-3.0,100.0,0.0,310.0,22.3,1011.6
2021-01-16 16:00:00,1204.0,189.0,9952.0,-3.0,-3.0,100.0,0.0,300.0,24.1,1012.5
2021-01-16 17:00:00,1133.0,243.0,10517.0,-2.0,-3.0,93.0,0.0,310.0,22.3,1013.0
2021-01-16 18:00:00,1121.0,260.0,10897.0,-2.0,-2.0,100.0,0.0,300.0,25.9,1012.4
2021-01-16 19:00:00,1114.0,256.0,11057.0,-2.0,-3.0,93.0,0.0,310.0,24.1,1012.1
2021-01-16 20:00:00,1070.0,240.0,10626.0,-2.0,-3.0,93.0,0.0,300.0,22.3,1012.1
2021-01-16 21:00:00,1064.0,218.0,11386.0,-2.0,-2.0,100.0,0.1,300.0,14.8,1012.3
2021-01-16 22:00:00,1071.0,154.0,12322.0,-3.0,-3.0,100.0,0.1,300.0,20.5,1012.8
2021-01-16 23:00:00,1155.0,58.0,12663.0,-3.0,-3.0,100.0,0.0,300.0,22.3,1012.7
2021-01-17 00:00:00,1159.0,3.0,12978.0,-2.0,-3.0,93.0,0.1,300.0,22.3,1013.0
2021-01-17 01:00:00,1156.0,0.0,12549.0,-3.0,-3.0,100.0,0.1,290.0,24.1,1013.0
2021-01-17 02:00:00,1159.0,0.0,11940.0,-3.0,-4.0,93.0,0.1,290.0,22.3,1012.6
2021-01-17 03:00:00,1086.0,0.0,11394.0,-3.0,-4.0,93.0,0.0,300.0,18.4,1012.4
2021-01-17 04:00:00,1082.0,1.0,11290.0,-3.0,-4.0,93.0,0.0,310.0,16.6,1012.3
2021-01-17 05:00:00,1083.0,0.0,10937.0,-3.0,-4.0,93.0,0.0,310.0,14.8,1012.5
2021-01-17 06:00:00,1062.0,1.0,10701.0,-3.0,-4.0,93.0,0.0,300.0,16.6,1012.8
2021-01-17 07:00:00,1026.0,1.0,10127.0,-3.0,-3.0,100.0,0.1,300.0,13.0,1012.6
2021-01-17 08:00:00,1021.0,1.0,9286.0,-3.0,-4.0,93.0,0.1,300.0,20.5,1012.4
2021-01-17 09:00:00,1019.0,0.0,8687.0,-3.0,-4.0,93.0,0.1,320.0,16.6,1012.3
2021-01-17 10:00:00,1014.0,0.0,8626.0,-3.0,-5.0,86.0,0.0,310.0,20.5,1011.8
2021-01-17 11:00:00,1014.0,1.0,8790.0,-4.0,-5.0,93.0,0.0,320.0,18.4,1011.7
2021-01-17 12:00:00,1059.0,1.0,8836.0,-5.0,-5.0,100.0,0.0,320.0,9.4,1012.1
2021-01-17 13:00:00,1125.0,1.0,8854.0,-6.0,-6.0,100.0,0.0,300.0,9.4,1012.6
2021-01-17 14:00:00,1163.0,6.0,8979.0,-7.0,-7.0,100.0,0.0,290.0,9.4,1012.9
2021-01-17 15:00:00,1189.0,57.0,9289.0,-5.0,-5.0,100.0,0.0,270.0,11.2,1013.1
2021-01-17 16:00:00,1191.0,167.0,9458.0,-3.0,-3.0,100.0,0.0,300.0,14.8,1013.4
2021-01-17 17:00:00,1128.0,306.0,9120.0,-3.0,-3.0,100.0,0.0,300.0,14.8,1013.6
2021-01-17 18:00:00,1123.0,332.0,8823.0,-2.0,-2.0,100.0,0.0,280.0,20.5,1012.9
2021-01-17 19:00:00,1122.0,322.0,8545.0,-1.0,-2.0,93.0,0.0,290.0,22.3,1012.2
2021-01-17 20:00:00,1080.0,304.0,8742.0,-1.0,-3.0,86.0,0.0,300.0,18.4,1011.8
2021-01-17 21:00:00,1074.0,246.0,8648.0,-1.0,-3.0,86.0,0.5,310.0,24.1,1012.0
2021-01-17 22:00:00,1085.0,197.0,8305.0,-2.0,-3.0,93.0,0.0,300.0,27.7,1012.2
2021-01-17 23:00:00,1147.0,62.0,7295.0,-2.0,-3.0,93.0,0.0,300.0,16.6,1012.4
2021-01-18 00:00:00,1730.0,2.0,5633.0,-2.0,-3.0,93.0,0.0,290.0,14.8,1012.5
2021-01-18 01:00:00,1874.0,0.0,4683.0,-2.0,-3.0,93.0,0.0,280.0,14.8,1012.3
2021-01-18 02:00:00,1169.0,0.0,4717.0,-2.0,-2.0,100.0,0.0,280.0,13.0,1012.1
2021-01-18 03:00:00,1149.0,0.0,5400.0,-2.0,-2.0,100.0,0.0,270.0,14.8,1012.0
2021-01-18 04:00:00,1076.0,0.0,5000.0,-1.0,-2.0,93.0,0.0,270.0,11.2,1011.9
2021-01-18 05:00:00,1026.0,1.0,3994.0,-2.0,-2.0,100.0,0.0,250.0,9.4,1011.8
2021-01-18 06:00:00,1019.0,1.0,3291.0,-2.0,-2.0,100.0,0.0,260.0,7.6,1011.8
2021-01-18 07:00:00,1023.0,0.0,3077.0,-2.0,-2.0,100.0,0.0,260.0,9.4,1011.6
2021-01-18 08:00:00,1012.0,1.0,2647.0,-1.0,-1.0,100.0,0.0,280.0,11.2,1011.9
2021-01-18 09:00:00,1012.0,1.0,2102.0,-2.0,-2.0,100.0,0.0,320.0,16.6,1012.7
2021-01-18 10:00:00,1002.0,1.0,1888.0,-1.0,-2.0,93.0,0.0,310.0,11.2,1013.1
2021-01-18 11:00:00,996.0,1.0,1895.0,-2.0,-2.0,100.0,0.0,320.0,9.4,1013.7
2021-01-18 12:00:00,1085.0,1.0,1959.0,-3.0,-4.0,93.0,0.0,310.0,11.2,1014.5
2021-01-18 13:00:00,2552.0,1.0,2339.0,-4.0,-4.0,100.0,0.0,320.0,7.6,1015.1
2021-01-18 14:00:00,2655.0,11.0,2568.0,-5.0,-5.0,100.0,0.0,290.0,7.6,1015.3
2021-01-18 15:00:00,2574.0,90.0,2844.0,-4.0,-5.0,93.0,0.0,350.0,9.4,1016.0
2021-01-18 16:00:00,2269.0,200.0,2791.0,-4.0,-5.0,93.0,0.0,340.0,11.2,1016.8
2021-01-18 17:00:00,1827.0,315.0,2594.0,-3.0,-5.0,86.0,0.0,360.0,11.2,1017.3
2021-01-18 18:00:00,1222.0,386.0,2663.0,-2.0,-5.0,80.0,0.0,350.0,16.6,1017.4
2021-01-18 19:00:00,1118.0,400.0,2795.0,-2.0,-4.0,86.0,0.0,340.0,7.6,1017.2
2021-01-18 20:00:00,1078.0,357.0,2923.0,-2.0,-5.0,80.0,0.0,340.0,11.2,1017.4
2021-01-18 21:00:00,1070.0,326.0,2692.0,-2.0,-5.0,80.0,0.0,340.0,13.0,1018.0
2021-01-18 22:00:00,1074.0,251.0,2397.0,-3.0,-5.0,86.0,0.0,300.0,5.4,1018.6
2021-01-18 23:00:00,1867.0,73.0,2509.0,-3.0,-6.0,80.0,0.0,0.0,0.0,1019.3
2021-01-19 00:00:00,2593.0,3.0,2961.0,-4.0,-5.0,93.0,0.0,270.0,7.6,1020.2
2021-01-19 01:00:00,1980.0,1.0,3407.0,-5.0,-5.0,100.0,0.0,250.0,5.4,1020.9
2021-01-19 02:00:00,1190.0,0.0,3367.0,-5.0,-6.0,93.0,0.0,320.0,7.6,1021.8
2021-01-19 03:00:00,1094.0,0.0,3821.0,-5.0,-6.0,93.0,0.0,330.0,5.4,1021.8
2021-01-19 04:00:00,1094.0,0.0,4494.0,-7.0,-7.0,100.0,0.0,280.0,11.2,1022.2
2021-01-19 05:00:00,1057.0,0.0,4775.0,-7.0,-7.0,100.0,0.0,270.0,5.4,1022.8
2021-01-19 06:00:00,1030.0,0.0,4909.0,-7.0,-7.0,100.0,0.0,320.0,5.4,1023.4
2021-01-19 07:00:00,1094.0,0.0,5153.0,-7.0,-7.0,100.0,0.0,220.0,9.4,1023.5
2021-01-19 08:00:00,1012.0,0.0,6208.0,-6.0,-6.0,100.0,0.0,0.0,0.0,1023.6
2021-01-19 09:00:00,1006.0,0.0,6980.0,-6.0,-6.0,100.0,0.0,190.0,7.6,1023.8
2021-01-19 10:00:00,1005.0,0.0,7951.0,-5.0,-5.0,100.0,0.0,210.0,7.6,1023.6
2021-01-19 11:00:00,1130.0,1.0,9198.0,-4.0,-4.0,100.0,0.0,220.0,14.8,1023.9
2021-01-19 12:00:00,1193.0,1.0,9958.0,-3.0,-3.0,100.0,0.0,250.0,13.0,1024.1
2021-01-19 13:00:00,2337.0,1.0,10316.0,-2.0,-2.0,100.0,0.0,260.0,13.0,1024.5
2021-01-19 14:00:00,1855.0,8.0,10975.0,-1.0,-1.0,100.0,0.0,290.0,14.8,1024.7
2021-01-19 15:00:00,1392.0,91.0,11389.0,0.0,0.0,100.0,0.0,270.0,14.8,1025.2
2021-01-19 16:00:00,1289.0,212.0,11732.0,-1.0,-2.0,93.0,0.0,290.0,14.8,1025.7
2021-01-19 17:00:00,1260.0,312.0,12257.0,0.0,-2.1,86.0,0.0,250.0,16.6,1025.8
2021-01-19 18:00:00,1251.0,380.0,12863.0,0.0,-3.0,80.0,0.0,250.0,20.5,1025.5
2021-01-19 19:00:00,1186.0,382.0,13516.0,1.0,-2.1,80.0,0.0,260.0,24.1,1024.1
2021-01-19 20:00:00,1071.0,379.0,14685.0,2.0,-0.9,81.0,0.0,270.0,29.5,1023.6
2021-01-19 21:00:00,1055.0,267.0,15214.0,1.0,-2.1,80.0,0.1,300.0,50.0,1023.8
2021-01-19 22:00:00,1059.0,204.0,15478.0,0.0,-3.9,75.0,0.0,310.0,44.6,1025.1
2021-01-19 23:00:00,1248.0,83.0,15218.0,-3.0,-7.0,74.0,0.0,330.0,42.5,1027.7
2021-01-20 00:00:00,1993.0,3.0,14471.0,-5.0,-7.9,80.0,0.0,320.0,29.5,1029.7
2021-01-20 01:00:00,1430.0,0.0,13704.0,-6.0,-9.1,79.0,0.0,310.0,24.1,1030.5
2021-01-20 02:00:00,1249.0,0.0,12522.0,-7.0,-11.0,73.0,0.0,320.0,18.4,1030.8
2021-01-20 03:00:00,1242.0,1.0,11554.0,-8.0,-11.0,79.0,0.0,320.0,24.1,1030.7
2021-01-20 04:00:00,1242.0,1.0,9674.0,-9.0,-12.0,79.0,0.0,320.0,16.6,1031.2
2021-01-20 05:00:00,1131.0,1.0,8957.0,-10.0,-12.0,85.0,0.0,310.0,9.4,1031.5
2021-01-20 06:00:00,1046.0,1.0,9442.0,-11.0,-12.0,92.0,0.0,300.0,7.6,1031.2
2021-01-20 07:00:00,1034.0,0.0,10030.0,-12.0,-13.0,92.0,0.0,320.0,5.4,1030.6
2021-01-20 08:00:00,1034.0,1.0,10762.0,-13.0,-13.0,100.0,0.0,0.0,0.0,1029.9
2021-01-20 09:00:00,1034.0,0.0,11417.0,-14.0,-14.0,100.0,0.0,190.0,9.4,1028.8
2021-01-20 10:00:00,1032.0,0.0,13344.0,-13.0,-13.0,100.0,0.0,160.0,9.4,1027.4
2021-01-20 11:00:00,1036.0,0.0,14505.0,-14.0,-14.0,100.0,0.0,160.0,11.2,1026.2
2021-01-20 12:00:00,1862.0,1.0,14948.0,-13.0,-13.0,100.0,0.0,170.0,14.8,1025.3
2021-01-20 13:00:00,2400.0,1.0,15452.0,-11.0,-11.0,100.0,0.0,170.0,16.6,1025.0
2021-01-20 14:00:00,2273.0,13.0,15708.0,-11.0,-11.0,100.0,0.0,170.0,14.8,1023.4
2021-01-20 15:00:00,1808.0,121.0,16144.0,-9.0,-9.0,100.0,0.0,180.0,20.5,1021.5
2021-01-20 16:00:00,1707.0,246.0,16011.0,-6.0,-6.9,93.0,0.0,180.0,18.4,1019.6
2021-01-20 17:00:00,1249.0,320.0,16363.0,0.0,-3.9,75.0,0.0,190.0,27.7,1017.4
2021-01-20 18:00:00,1126.0,348.0,16850.0,2.0,-3.9,65.0,0.0,210.0,29.5,1015.0
2021-01-20 19:00:00,1135.0,339.0,17746.0,4.0,-3.1,60.0,0.0,210.0,31.7,1012.8
2021-01-20 20:00:00,1098.0,320.0,18244.0,5.0,-3.1,56.0,0.0,220.0,25.9,1011.1
2021-01-20 21:00:00,1092.0,274.0,18889.0,5.0,-1.9,61.0,0.0,230.0,31.7,1010.7
2021-01-20 22:00:00,1090.0,191.0,19325.0,5.0,-1.0,65.0,0.0,220.0,20.5,1010.0
2021-01-20 23:00:00,1148.0,55.0,19057.0,5.0,-1.0,65.0,0.0,230.0,14.8,1010.0
2021-01-21 00:00:00,1163.0,1.0,18952.0,4.0,0.0,75.0,0.0,240.0,18.4,1010.4
2021-01-21 01:00:00,1154.0,1.0,19005.0,3.0,0.1,81.0,0.0,250.0,13.0,1010.3
2021-01-21 02:00:00,1137.0,1.0,19388.0,3.0,-1.0,75.0,0.0,250.0,13.0,1010.6
2021-01-21 03:00:00,1131.0,0.0,19500.0,2.0,-0.9,81.0,0.0,240.0,16.6,1010.7
2021-01-21 04:00:00,1065.0,1.0,19581.0,2.0,-0.9,81.0,0.0,250.0,14.8,1011.3
2021-01-21 05:00:00,1034.0,1.0,19524.0,2.0,-2.0,75.0,0.0,260.0,16.6,1011.4
2021-01-21 06:00:00,1066.0,1.0,19410.0,2.0,-2.9,70.0,0.0,280.0,14.8,1011.6
2021-01-21 07:00:00,1066.0,0.0,19254.0,0.0,-3.9,75.0,0.0,270.0,14.8,1011.8
2021-01-21 08:00:00,1064.0,0.0,19116.0,1.0,-4.1,69.0,0.0,300.0,18.4,1012.2
2021-01-21 09:00:00,1065.0,1.0,19084.0,1.0,-5.1,64.0,0.0,280.0,13.0,1012.6
2021-01-21 10:00:00,1062.0,0.0,18685.0,-1.0,-5.0,74.0,0.0,230.0,14.8,1012.3
2021-01-21 11:00:00,1058.0,0.0,18497.0,-2.0,-5.0,80.0,0.0,250.0,13.0,1012.3
