UTC Time at End of Hour,Net Generation (MW) from Coal,Net Generation (MW) from Natural Gas,Net Generation (MW) from Nuclear,Net Generation (MW) from All Petroleum Products
2021-07-09 14:00:00,36096.0,18240.0,10783.0,
2021-07-09 15:00:00,36538.0,20858.0,10776.0,
2021-07-09 16:00:00,37364.0,23488.0,10775.0,
2021-07-09 17:00:00,37740.0,25636.0,10768.0,
2021-07-09 18:00:00,38356.0,27433.0,10764.0,
2021-07-09 19:00:00,38727.0,28203.0,10761.0,
2021-07-09 20:00:00,38968.0,29080.0,10757.0,
2021-07-09 21:00:00,39090.0,29041.0,10753.0,
2021-07-09 22:00:00,39080.0,28672.0,10760.0,
2021-07-09 23:00:00,38895.0,28239.0,10764.0,
2021-07-10 00:00:00,38813.0,26813.0,10761.0,
2021-07-10 01:00:00,38867.0,24708.0,10764.0,
2021-07-10 02:00:00,38594.0,23200.0,10769.0,
2021-07-10 03:00:00,38180.0,21383.0,10772.0,
2021-07-10 04:00:00,36811.0,19003.0,10777.0,
2021-07-10 05:00:00,34087.0,16450.0,10779.0,
2021-07-10 06:00:00,31533.0,14960.0,10782.0,
2021-07-10 07:00:00,30015.0,14238.0,10789.0,
2021-07-10 08:00:00,28962.0,14059.0,10787.0,
2021-07-10 09:00:00,28980.0,14162.0,10688.0,
2021-07-10 10:00:00,29079.0,13972.0,10682.0,
2021-07-10 11:00:00,29839.0,13784.0,10678.0,
2021-07-10 12:00:00,30015.0,13851.0,10681.0,
2021-07-10 13:00:00,31941.0,14548.0,10668.0,
2021-07-10 14:00:00,32869.0,15973.0,10672.0,
2021-07-10 15:00:00,33562.0,18452.0,10665.0,
2021-07-10 16:00:00,34857.0,21020.0,10658.0,
2021-07-10 17:00:00,36109.0,22369.0,10650.0,
2021-07-10 18:00:00,36340.0,23465.0,10644.0,
2021-07-10 19:00:00,36866.0,24895.0,10642.0,
2021-07-10 20:00:00,36886.0,24617.0,10644.0,
2021-07-10 21:00:00,36436.0,24720.0,10644.0,
2021-07-10 22:00:00,36349.0,24673.0,10643.0,
2021-07-10 23:00:00,36397.0,25517.0,10666.0,
2021-07-11 00:00:00,36543.0,25493.0,10694.0,
2021-07-11 01:00:00,36750.0,24068.0,10765.0,
2021-07-11 02:00:00,36951.0,22522.0,10774.0,
2021-07-11 03:00:00,36761.0,20551.0,10779.0,
2021-07-11 04:00:00,35001.0,17739.0,10785.0,
2021-07-11 05:00:00,33653.0,15852.0,10798.0,
2021-07-11 06:00:00,32147.0,13401.0,10802.0,
2021-07-11 07:00:00,30462.0,12259.0,10835.0,
2021-07-11 08:00:00,28771.0,11502.0,10906.0,
2021-07-11 09:00:00,27351.0,11287.0,11004.0,
2021-07-11 10:00:00,26763.0,11108.0,11124.0,
2021-07-11 11:00:00,26557.0,10967.0,11253.0,
2021-07-11 12:00:00,26898.0,10985.0,11340.0,
2021-07-11 13:00:00,27949.0,11565.0,11343.0,
2021-07-11 14:00:00,30578.0,13584.0,11339.0,
2021-07-11 15:00:00,31964.0,16169.0,11341.0,
2021-07-11 16:00:00,32288.0,18009.0,11343.0,
2021-07-11 17:00:00,33103.0,19252.0,11341.0,
2021-07-11 18:00:00,33854.0,19946.0,11343.0,
2021-07-11 19:00:00,34450.0,20427.0,11331.0,
2021-07-11 20:00:00,34695.0,20750.0,11320.0,
2021-07-11 21:00:00,35175.0,21823.0,11316.0,
2021-07-11 22:00:00,35815.0,22547.0,11316.0,
2021-07-11 23:00:00,36410.0,22521.0,11322.0,
2021-07-12 00:00:00,36733.0,22864.0,11325.0,
2021-07-12 01:00:00,36812.0,23325.0,11324.0,
2021-07-12 02:00:00,36600.0,22647.0,11269.0,
2021-07-12 03:00:00,36081.0,21423.0,11240.0,
2021-07-12 04:00:00,35325.0,18536.0,11302.0,
2021-07-12 05:00:00,34271.0,16045.0,11331.0,
2021-07-12 06:00:00,32229.0,14785.0,11344.0,
2021-07-12 07:00:00,30457.0,14106.0,11348.0,
2021-07-12 08:00:00,29415.0,13828.0,11349.0,
2021-07-12 09:00:00,28992.0,13770.0,11350.0,
2021-07-12 10:00:00,29614.0,14213.0,11355.0,
2021-07-12 11:00:00,30925.0,15378.0,11361.0,
2021-07-12 12:00:00,31846.0,17532.0,11358.0,
2021-07-12 13:00:00,33010.0,20072.0,11355.0,
2021-07-12 14:00:00,34467.0,22698.0,11350.0,
2021-07-12 15:00:00,35316.0,24640.0,11348.0,
2021-07-12 16:00:00,35640.0,26500.0,11349.0,
2021-07-12 17:00:00,35930.0,28295.0,11349.0,
2021-07-12 18:00:00,35657.0,30566.0,11337.0,
2021-07-12 19:00:00,36186.0,31889.0,11321.0,
2021-07-12 20:00:00,36599.0,32742.0,11315.0,
2021-07-12 21:00:00,36610.0,33714.0,11309.0,
2021-07-12 22:00:00,36440.0,34492.0,11308.0,
2021-07-12 23:00:00,36575.0,34721.0,11304.0,
2021-07-13 00:00:00,36454.0,34063.0,11303.0,
2021-07-13 01:00:00,35985.0,33004.0,11307.0,
2021-07-13 02:00:00,35661.0,31508.0,11308.0,
2021-07-13 03:00:00,35343.0,29486.0,11321.0,
2021-07-13 04:00:00,34301.0,26175.0,11326.0,
2021-07-13 05:00:00,33120.0,22607.0,11332.0,
2021-07-13 06:00:00,31973.0,19408.0,11338.0,
2021-07-13 07:00:00,30224.0,18445.0,11343.0,
2021-07-13 08:00:00,29127.0,17618.0,11345.0,
2021-07-13 09:00:00,28775.0,17041.0,11342.0,
2021-07-13 10:00:00,29186.0,17403.0,11344.0,
2021-07-13 11:00:00,30557.0,18541.0,11350.0,
2021-07-13 12:00:00,31843.0,19243.0,11347.0,
2021-07-13 13:00:00,33269.0,21904.0,11343.0,
2021-07-13 14:00:00,34239.0,25511.0,11339.0,
2021-07-13 15:00:00,34920.0,28956.0,11325.0,
2021-07-13 16:00:00,35030.0,31933.0,11316.0,
2021-07-13 17:00:00,35352.0,34389.0,11312.0,
2021-07-13 18:00:00,35795.0,36279.0,11307.0,
2021-07-13 19:00:00,36144.0,38661.0,11302.0,
2021-07-13 20:00:00,36392.0,39521.0,11305.0,
2021-07-13 21:00:00,36528.0,39550.0,11296.0,
2021-07-13 22:00:00,36493.0,39622.0,11296.0,
2021-07-13 23:00:00,36607.0,38490.0,11298.0,
2021-07-14 00:00:00,36578.0,38402.0,11297.0,
2021-07-14 01:00:00,36650.0,37178.0,11300.0,
2021-07-14 02:00:00,36476.0,34173.0,11304.0,
2021-07-14 03:00:00,36138.0,31326.0,11306.0,
2021-07-14 04:00:00,35320.0,27506.0,11310.0,
2021-07-14 05:00:00,34425.0,23498.0,11324.0,
2021-07-14 06:00:00,32905.0,19307.0,11326.0,
2021-07-14 07:00:00,31668.0,17570.0,11326.0,
2021-07-14 08:00:00,30167.0,16330.0,11331.0,
2021-07-14 09:00:00,29305.0,15974.0,11329.0,
2021-07-14 10:00:00,29321.0,15964.0,11329.0,
2021-07-14 11:00:00,30064.0,16824.0,11332.0,
2021-07-14 12:00:00,31096.0,18171.0,11332.0,
2021-07-14 13:00:00,32336.0,20428.0,11332.0,
2021-07-14 14:00:00,33952.0,23292.0,11323.0,
2021-07-14 15:00:00,35389.0,27642.0,11316.0,
2021-07-14 16:00:00,36267.0,30863.0,11304.0,
2021-07-14 17:00:00,36811.0,34288.0,11296.0,
2021-07-14 18:00:00,37256.0,36016.0,11293.0,
2021-07-14 19:00:00,37342.0,37043.0,11294.0,
2021-07-14 20:00:00,37317.0,36937.0,11296.0,
2021-07-14 21:00:00,37271.0,37022.0,11292.0,
2021-07-14 22:00:00,37141.0,36918.0,11294.0,
2021-07-14 23:00:00,36834.0,36854.0,11291.0,
2021-07-15 00:00:00,36894.0,35287.0,11291.0,
2021-07-15 01:00:00,36769.0,32483.0,11296.0,
2021-07-15 02:00:00,36843.0,31574.0,11292.0,
2021-07-15 03:00:00,36646.0,29505.0,11294.0,
2021-07-15 04:00:00,36089.0,26190.0,11295.0,
2021-07-15 05:00:00,35075.0,23804.0,11296.0,
2021-07-15 06:00:00,33413.0,21004.0,11303.0,
2021-07-15 07:00:00,31658.0,18498.0,11311.0,
2021-07-15 08:00:00,30166.0,17269.0,11314.0,
2021-07-15 09:00:00,29585.0,16950.0,11320.0,
2021-07-15 10:00:00,30177.0,17094.0,11325.0,
2021-07-15 11:00:00,31895.0,18162.0,11323.0,
2021-07-15 12:00:00,33671.0,19707.0,11327.0,
2021-07-15 13:00:00,34970.0,21046.0,11325.0,
2021-07-15 14:00:00,36224.0,23630.0,11319.0,
2021-07-15 15:00:00,37400.0,27032.0,11314.0,
2021-07-15 16:00:00,38095.0,29739.0,11309.0,
2021-07-15 17:00:00,38514.0,33268.0,11307.0,
2021-07-15 18:00:00,38765.0,35652.0,11299.0,
2021-07-15 19:00:00,38828.0,37068.0,11297.0,
2021-07-15 20:00:00,38734.0,38301.0,11293.0,
2021-07-15 21:00:00,38618.0,39323.0,11290.0,
2021-07-15 22:00:00,38638.0,39736.0,11294.0,
2021-07-15 23:00:00,38673.0,39270.0,11294.0,
2021-07-16 00:00:00,38716.0,37561.0,11162.0,
2021-07-16 01:00:00,38663.0,35731.0,10465.0,
2021-07-16 02:00:00,38379.0,33153.0,10442.0,
2021-07-16 03:00:00,37753.0,30569.0,10436.0,
2021-07-16 04:00:00,36447.0,26503.0,10434.0,
2021-07-16 05:00:00,35263.0,23408.0,10441.0,
2021-07-16 06:00:00,34489.0,20409.0,10443.0,
2021-07-16 07:00:00,33249.0,18730.0,10452.0,
2021-07-16 08:00:00,31559.0,18109.0,10645.0,
2021-07-16 09:00:00,30833.0,17647.0,10839.0,
2021-07-16 10:00:00,31358.0,17905.0,10868.0,
2021-07-16 11:00:00,32797.0,19005.0,10854.0,
2021-07-16 12:00:00,33713.0,19365.0,10855.0,
2021-07-16 13:00:00,35087.0,21281.0,10841.0,
2021-07-16 14:00:00,36384.0,23910.0,10841.0,
2021-07-16 15:00:00,37095.0,26689.0,10837.0,
2021-07-16 16:00:00,36756.0,28354.0,10821.0,
2021-07-16 17:00:00,37136.0,29928.0,10824.0,
2021-07-16 18:00:00,37247.0,31096.0,10825.0,
2021-07-16 19:00:00,37199.0,32640.0,10829.0,
2021-07-16 20:00:00,37393.0,33147.0,10825.0,
2021-07-16 21:00:00,37413.0,33291.0,10818.0,
2021-07-16 22:00:00,37415.0,32866.0,10825.0,
2021-07-16 23:00:00,37497.0,31660.0,10828.0,
2021-07-17 00:00:00,37442.0,30253.0,10830.0,
2021-07-17 01:00:00,37316.0,28669.0,10830.0,
2021-07-17 02:00:00,36914.0,26963.0,10833.0,
2021-07-17 03:00:00,36177.0,24895.0,10839.0,
2021-07-17 04:00:00,35128.0,22067.0,10795.0,
2021-07-17 05:00:00,34292.0,19123.0,10757.0,
2021-07-17 06:00:00,33422.0,16992.0,10665.0,
2021-07-17 07:00:00,32036.0,15889.0,10659.0,
2021-07-17 08:00:00,30843.0,15267.0,10685.0,
2021-07-17 09:00:00,30236.0,14955.0,10672.0,
2021-07-17 10:00:00,30278.0,14797.0,10681.0,
2021-07-17 11:00:00,30973.0,15106.0,10699.0,
2021-07-17 12:00:00,31019.0,15221.0,10710.0,
2021-07-17 13:00:00,32121.0,16699.0,10745.0,
2021-07-17 14:00:00,33205.0,18782.0,10943.0,
2021-07-17 15:00:00,34549.0,21962.0,11117.0,
2021-07-17 16:00:00,35562.0,23840.0,11218.0,
2021-07-17 17:00:00,35684.0,25518.0,11287.0,
2021-07-17 18:00:00,35803.0,27286.0,11300.0,
2021-07-17 19:00:00,36140.0,28819.0,11300.0,
2021-07-17 20:00:00,36297.0,30085.0,11292.0,
2021-07-17 21:00:00,36354.0,31255.0,11294.0,
2021-07-17 22:00:00,36606.0,32242.0,11298.0,
2021-07-17 23:00:00,36831.0,32445.0,11300.0,
2021-07-18 00:00:00,36750.0,31745.0,11290.0,
2021-07-18 01:00:00,36713.0,29832.0,11293.0,
2021-07-18 02:00:00,36745.0,27604.0,11297.0,
2021-07-18 03:00:00,36510.0,25355.0,11304.0,
2021-07-18 04:00:00,34862.0,21431.0,11309.0,
2021-07-18 05:00:00,34023.0,18053.0,11314.0,
2021-07-18 06:00:00,33502.0,14763.0,11326.0,
2021-07-18 07:00:00,31830.0,13327.0,11328.0,
2021-07-18 08:00:00,30557.0,13001.0,11336.0,
2021-07-18 09:00:00,29883.0,12547.0,11339.0,
2021-07-18 10:00:00,29676.0,12148.0,11345.0,
2021-07-18 11:00:00,29796.0,11879.0,11350.0,
2021-07-18 12:00:00,29527.0,11609.0,11350.0,
2021-07-18 13:00:00,30828.0,13079.0,11345.0,
2021-07-18 14:00:00,32120.0,16028.0,11335.0,
2021-07-18 15:00:00,32959.0,19184.0,11323.0,
2021-07-18 16:00:00,34125.0,22061.0,11306.0,
2021-07-18 17:00:00,34947.0,24883.0,11304.0,
2021-07-18 18:00:00,35664.0,27874.0,11305.0,
2021-07-18 19:00:00,35808.0,30541.0,11298.0,
2021-07-18 20:00:00,36369.0,32083.0,11291.0,
2021-07-18 21:00:00,36419.0,32654.0,11288.0,
2021-07-18 22:00:00,36575.0,33399.0,11279.0,
2021-07-18 23:00:00,36539.0,34450.0,11276.0,
2021-07-19 00:00:00,36640.0,34123.0,11279.0,
2021-07-19 01:00:00,36518.0,32332.0,11281.0,
2021-07-19 02:00:00,36597.0,29897.0,11286.0,
2021-07-19 03:00:00,35873.0,27688.0,11294.0,
2021-07-19 04:00:00,34575.0,23886.0,11303.0,
2021-07-19 05:00:00,34260.0,21124.0,11309.0,
2021-07-19 06:00:00,32894.0,18061.0,11316.0,
2021-07-19 07:00:00,31394.0,16423.0,11316.0,
2021-07-19 08:00:00,30546.0,15724.0,11320.0,
2021-07-19 09:00:00,30472.0,15644.0,11323.0,
2021-07-19 10:00:00,30779.0,15676.0,11327.0,
2021-07-19 11:00:00,32351.0,16890.0,11328.0,
2021-07-19 12:00:00,33631.0,18416.0,11327.0,
2021-07-19 13:00:00,34206.0,20222.0,11324.0,
2021-07-19 14:00:00,35225.0,23795.0,11309.0,
2021-07-19 15:00:00,36768.0,27074.0,11299.0,
2021-07-19 16:00:00,37372.0,29998.0,11299.0,
2021-07-19 17:00:00,37797.0,33348.0,11310.0,
2021-07-19 18:00:00,38029.0,36584.0,11309.0,
2021-07-19 19:00:00,38241.0,38503.0,11309.0,
2021-07-19 20:00:00,38585.0,39030.0,11299.0,
2021-07-19 21:00:00,39010.0,40070.0,11290.0,
2021-07-19 22:00:00,39492.0,40187.0,11289.0,
2021-07-19 23:00:00,39533.0,38416.0,11289.0,
2021-07-20 00:00:00,39509.0,36810.0,11288.0,
2021-07-20 01:00:00,39291.0,34641.0,11285.0,
2021-07-20 02:00:00,38953.0,31657.0,11282.0,
2021-07-20 03:00:00,38265.0,29294.0,11281.0,
2021-07-20 04:00:00,36897.0,26369.0,11289.0,
2021-07-20 05:00:00,36229.0,23431.0,11299.0,
2021-07-20 06:00:00,35006.0,20641.0,11304.0,
2021-07-20 07:00:00,32780.0,18846.0,11305.0,
2021-07-20 08:00:00,31385.0,18499.0,11310.0,
2021-07-20 09:00:00,30622.0,17496.0,11313.0,
2021-07-20 10:00:00,31101.0,17647.0,11312.0,
2021-07-20 11:00:00,32995.0,18728.0,11318.0,
2021-07-20 12:00:00,34724.0,19372.0,11319.0,
2021-07-20 13:00:00,35389.0,20005.0,11319.0,
2021-07-20 14:00:00,36087.0,22432.0,11312.0,
2021-07-20 15:00:00,37092.0,26337.0,11310.0,
2021-07-20 16:00:00,38379.0,29019.0,11308.0,
2021-07-20 17:00:00,38872.0,31127.0,11300.0,
2021-07-20 18:00:00,39113.0,33317.0,11289.0,
2021-07-20 19:00:00,39092.0,35482.0,11283.0,
2021-07-20 20:00:00,39442.0,37518.0,11279.0,
2021-07-20 21:00:00,39245.0,39614.0,11275.0,
2021-07-20 22:00:00,39068.0,39680.0,11275.0,
2021-07-20 23:00:00,39155.0,38832.0,11275.0,
2021-07-21 00:00:00,38881.0,38123.0,11268.0,
2021-07-21 01:00:00,38963.0,35448.0,11271.0,
2021-07-21 02:00:00,38908.0,32193.0,11279.0,
2021-07-21 03:00:00,38524.0,29732.0,11284.0,
2021-07-21 04:00:00,36765.0,25631.0,11290.0,
2021-07-21 05:00:00,36133.0,21820.0,11300.0,
2021-07-21 06:00:00,35201.0,18279.0,11304.0,
2021-07-21 07:00:00,33056.0,16040.0,11310.0,
2021-07-21 08:00:00,31744.0,15036.0,11315.0,
2021-07-21 09:00:00,31102.0,14753.0,11321.0,
2021-07-21 10:00:00,31441.0,15072.0,11326.0,
2021-07-21 11:00:00,32973.0,15911.0,11328.0,
2021-07-21 12:00:00,34072.0,16970.0,11332.0,
2021-07-21 13:00:00,34269.0,18188.0,11330.0,
2021-07-21 14:00:00,34901.0,20445.0,11329.0,
2021-07-21 15:00:00,36062.0,22833.0,11323.0,
2021-07-21 16:00:00,36679.0,25516.0,11318.0,
2021-07-21 17:00:00,37236.0,28203.0,11309.0,
2021-07-21 18:00:00,37816.0,30249.0,11304.0,
2021-07-21 19:00:00,38159.0,32187.0,11303.0,
2021-07-21 20:00:00,38447.0,33395.0,11302.0,
2021-07-21 21:00:00,38403.0,34498.0,11294.0,
2021-07-21 22:00:00,38157.0,34833.0,11295.0,
2021-07-21 23:00:00,38132.0,33824.0,11291.0,
2021-07-22 00:00:00,38434.0,33049.0,11289.0,
2021-07-22 01:00:00,38492.0,30912.0,11291.0,
2021-07-22 02:00:00,38389.0,28639.0,11287.0,
2021-07-22 03:00:00,37617.0,25599.0,11289.0,
2021-07-22 04:00:00,36098.0,21609.0,11299.0,
2021-07-22 05:00:00,35557.0,17793.0,11304.0,
2021-07-22 06:00:00,33594.0,14187.0,11303.0,
2021-07-22 07:00:00,31128.0,13053.0,11303.0,
2021-07-22 08:00:00,29645.0,12558.0,11314.0,
2021-07-22 09:00:00,28917.0,12478.0,11327.0,
2021-07-22 10:00:00,29316.0,12674.0,11327.0,
2021-07-22 11:00:00,30950.0,13574.0,11329.0,
2021-07-22 12:00:00,31795.0,13548.0,11329.0,
2021-07-22 13:00:00,33140.0,15744.0,11328.0,
2021-07-22 14:00:00,34675.0,19023.0,11320.0,
2021-07-22 15:00:00,36310.0,21026.0,11310.0,
2021-07-22 16:00:00,37409.0,23883.0,11303.0,
2021-07-22 17:00:00,37837.0,27601.0,11294.0,
2021-07-22 18:00:00,38113.0,30320.0,11290.0,
2021-07-22 19:00:00,38428.0,32611.0,11285.0,
2021-07-22 20:00:00,38420.0,33446.0,11283.0,
2021-07-22 21:00:00,38241.0,34361.0,11279.0,
2021-07-22 22:00:00,38180.0,33453.0,11277.0,
2021-07-22 23:00:00,38158.0,32570.0,11277.0,
2021-07-23 00:00:00,38479.0,31622.0,11274.0,
2021-07-23 01:00:00,38784.0,30099.0,11275.0,
2021-07-23 02:00:00,38692.0,27370.0,11274.0,
2021-07-23 03:00:00,37983.0,24560.0,11180.0,
2021-07-23 04:00:00,36659.0,21270.0,10994.0,
2021-07-23 05:00:00,35628.0,18447.0,11055.0,
2021-07-23 06:00:00,34095.0,15390.0,11130.0,
2021-07-23 07:00:00,31836.0,13732.0,11160.0,
2021-07-23 08:00:00,29921.0,13355.0,11177.0,
2021-07-23 09:00:00,29096.0,12856.0,11188.0,
2021-07-23 10:00:00,29483.0,13197.0,11190.0,
2021-07-23 11:00:00,31467.0,14383.0,11189.0,
2021-07-23 12:00:00,33206.0,15763.0,11256.0,
2021-07-23 13:00:00,34780.0,18714.0,11294.0,
2021-07-23 14:00:00,36367.0,22510.0,11298.0,
2021-07-23 15:00:00,37848.0,25622.0,11299.0,
2021-07-23 16:00:00,38681.0,29349.0,11295.0,
2021-07-23 17:00:00,39076.0,33528.0,11288.0,
2021-07-23 18:00:00,39039.0,37049.0,11279.0,
2021-07-23 19:00:00,39028.0,38387.0,11278.0,
2021-07-23 20:00:00,39011.0,38573.0,11275.0,
2021-07-23 21:00:00,39134.0,38465.0,11271.0,
2021-07-23 22:00:00,38967.0,38293.0,11270.0,
2021-07-23 23:00:00,38764.0,37642.0,11275.0,
2021-07-24 00:00:00,38716.0,36615.0,11274.0,
2021-07-24 01:00:00,38802.0,34336.0,11272.0,
2021-07-24 02:00:00,38333.0,31546.0,11271.0,
2021-07-24 03:00:00,37357.0,28634.0,11268.0,
2021-07-24 04:00:00,36043.0,23970.0,11266.0,
2021-07-24 05:00:00,35257.0,20885.0,11207.0,
2021-07-24 06:00:00,34460.0,18296.0,11174.0,
2021-07-24 07:00:00,31539.0,16429.0,11172.0,
2021-07-24 08:00:00,29627.0,15723.0,11178.0,
2021-07-24 09:00:00,29391.0,15019.0,11180.0,
2021-07-24 10:00:00,30056.0,14798.0,11184.0,
2021-07-24 11:00:00,31226.0,14823.0,11182.0,
2021-07-24 12:00:00,31840.0,14663.0,11187.0,
2021-07-24 13:00:00,33848.0,16716.0,11248.0,
2021-07-24 14:00:00,35825.0,20612.0,11263.0,
2021-07-24 15:00:00,37415.0,24241.0,11262.0,
2021-07-24 16:00:00,38638.0,28401.0,11255.0,
2021-07-24 17:00:00,39680.0,31937.0,11249.0,
2021-07-24 18:00:00,39967.0,33287.0,11241.0,
2021-07-24 19:00:00,39987.0,35445.0,11237.0,
2021-07-24 20:00:00,40102.0,36440.0,11234.0,
2021-07-24 21:00:00,39933.0,37855.0,11228.0,
2021-07-24 22:00:00,39961.0,39380.0,11229.0,
2021-07-24 23:00:00,39705.0,39686.0,11226.0,
2021-07-25 00:00:00,39186.0,39739.0,11229.0,
2021-07-25 01:00:00,38965.0,38333.0,11227.0,
2021-07-25 02:00:00,38740.0,35641.0,11231.0,
2021-07-25 03:00:00,38562.0,33385.0,11232.0,
2021-07-25 04:00:00,37908.0,29379.0,11244.0,
2021-07-25 05:00:00,37110.0,26089.0,11248.0,
2021-07-25 06:00:00,35651.0,22568.0,11255.0,
2021-07-25 07:00:00,34082.0,20129.0,11261.0,
2021-07-25 08:00:00,33177.0,18860.0,11263.0,
2021-07-25 09:00:00,32281.0,17718.0,11273.0,
2021-07-25 10:00:00,31614.0,17508.0,11284.0,
2021-07-25 11:00:00,31610.0,16659.0,11292.0,
2021-07-25 12:00:00,31866.0,16443.0,11296.0,
2021-07-25 13:00:00,33290.0,17747.0,11294.0,
2021-07-25 14:00:00,35569.0,20685.0,11280.0,
2021-07-25 15:00:00,37032.0,24225.0,11279.0,
2021-07-25 16:00:00,38289.0,27887.0,11270.0,
2021-07-25 17:00:00,38949.0,31675.0,11268.0,
2021-07-25 18:00:00,39858.0,34862.0,11265.0,
2021-07-25 19:00:00,39915.0,37243.0,11269.0,
2021-07-25 20:00:00,39816.0,38271.0,11262.0,
2021-07-25 21:00:00,39917.0,40117.0,11256.0,
2021-07-25 22:00:00,40255.0,42285.0,11253.0,
2021-07-25 23:00:00,40546.0,42651.0,11247.0,
2021-07-26 00:00:00,40529.0,41506.0,11245.0,
2021-07-26 01:00:00,40431.0,38905.0,11247.0,
2021-07-26 02:00:00,40173.0,35763.0,11247.0,
2021-07-26 03:00:00,39179.0,32830.0,11250.0,
2021-07-26 04:00:00,38046.0,28523.0,11254.0,
2021-07-26 05:00:00,37299.0,24202.0,11262.0,
2021-07-26 06:00:00,35787.0,20205.0,11264.0,
2021-07-26 07:00:00,33908.0,18245.0,11269.0,
2021-07-26 08:00:00,32023.0,16919.0,11271.0,
2021-07-26 09:00:00,31264.0,16525.0,11281.0,
2021-07-26 10:00:00,31539.0,16586.0,11285.0,
2021-07-26 11:00:00,32785.0,18462.0,11288.0,
2021-07-26 12:00:00,34397.0,19780.0,11289.0,
2021-07-26 13:00:00,35838.0,20709.0,11281.0,
2021-07-26 14:00:00,37539.0,24647.0,11280.0,
2021-07-26 15:00:00,39057.0,29014.0,11272.0,
2021-07-26 16:00:00,40026.0,32931.0,11265.0,
2021-07-26 17:00:00,40304.0,36618.0,11259.0,
2021-07-26 18:00:00,40140.0,40351.0,11256.0,
2021-07-26 19:00:00,40242.0,42882.0,11266.0,
2021-07-26 20:00:00,40430.0,44030.0,11256.0,
2021-07-26 21:00:00,40439.0,44391.0,11250.0,
2021-07-26 22:00:00,40567.0,44039.0,11246.0,
2021-07-26 23:00:00,40362.0,43898.0,11245.0,
2021-07-27 00:00:00,40397.0,42511.0,11247.0,
2021-07-27 01:00:00,40504.0,39611.0,11242.0,
2021-07-27 02:00:00,40072.0,35586.0,11250.0,
2021-07-27 03:00:00,38954.0,30855.0,11259.0,
2021-07-27 04:00:00,37791.0,26117.0,11263.0,
2021-07-27 05:00:00,36607.0,23082.0,11268.0,
2021-07-27 06:00:00,35328.0,18856.0,11269.0,
2021-07-27 07:00:00,32408.0,16983.0,11274.0,
2021-07-27 08:00:00,30195.0,16055.0,11273.0,
2021-07-27 09:00:00,29749.0,15093.0,11277.0,
2021-07-27 10:00:00,29791.0,15021.0,11276.0,
2021-07-27 11:00:00,30614.0,16365.0,11279.0,
2021-07-27 12:00:00,32975.0,18091.0,11280.0,
2021-07-27 13:00:00,34365.0,20173.0,11278.0,
2021-07-27 14:00:00,36228.0,23946.0,11272.0,
2021-07-27 15:00:00,38023.0,27582.0,11265.0,
2021-07-27 16:00:00,39041.0,31417.0,11265.0,
2021-07-27 17:00:00,39881.0,35938.0,11258.0,
2021-07-27 18:00:00,40280.0,40102.0,11244.0,
2021-07-27 19:00:00,40357.0,42833.0,11243.0,
2021-07-27 20:00:00,40394.0,43908.0,11243.0,
2021-07-27 21:00:00,40278.0,45220.0,11238.0,
2021-07-27 22:00:00,39553.0,46457.0,11235.0,
2021-07-27 23:00:00,39477.0,46412.0,11230.0,
2021-07-28 00:00:00,39322.0,46037.0,11247.0,
2021-07-28 01:00:00,39102.0,43807.0,11243.0,
2021-07-28 02:00:00,38729.0,40062.0,11186.0,
2021-07-28 03:00:00,38147.0,36489.0,11160.0,
2021-07-28 04:00:00,37962.0,31896.0,11162.0,
2021-07-28 05:00:00,37729.0,26897.0,11174.0,
2021-07-28 06:00:00,36474.0,22904.0,11180.0,
2021-07-28 07:00:00,34654.0,20726.0,11179.0,
2021-07-28 08:00:00,33200.0,18781.0,11185.0,
2021-07-28 09:00:00,32168.0,17973.0,11180.0,
2021-07-28 10:00:00,32307.0,18758.0,11174.0,
2021-07-28 11:00:00,33668.0,20029.0,11174.0,
2021-07-28 12:00:00,35237.0,20442.0,11220.0,
2021-07-28 13:00:00,36615.0,22230.0,11262.0,
2021-07-28 14:00:00,38260.0,25854.0,10842.0,
2021-07-28 15:00:00,38973.0,29648.0,10621.0,
2021-07-28 16:00:00,39229.0,34055.0,10607.0,
2021-07-28 17:00:00,39871.0,38592.0,10601.0,
2021-07-28 18:00:00,40047.0,42287.0,10598.0,
2021-07-28 19:00:00,40275.0,44977.0,10593.0,
2021-07-28 20:00:00,40440.0,45963.0,10595.0,
2021-07-28 21:00:00,40570.0,45785.0,10599.0,
2021-07-28 22:00:00,40308.0,46096.0,10600.0,
2021-07-28 23:00:00,40503.0,46076.0,10596.0,
2021-07-29 00:00:00,40870.0,44491.0,10594.0,
2021-07-29 01:00:00,40937.0,41308.0,10592.0,
2021-07-29 02:00:00,40812.0,37854.0,10592.0,
2021-07-29 03:00:00,40103.0,32804.0,10595.0,
2021-07-29 04:00:00,39150.0,27378.0,10544.0,
2021-07-29 05:00:00,38370.0,23457.0,10511.0,
2021-07-29 06:00:00,37132.0,19946.0,10514.0,
2021-07-29 07:00:00,35565.0,18001.0,10520.0,
2021-07-29 08:00:00,34210.0,17344.0,10518.0,
2021-07-29 09:00:00,33576.0,17266.0,10525.0,
2021-07-29 10:00:00,34213.0,17524.0,10527.0,
2021-07-29 11:00:00,35858.0,18874.0,10531.0,
2021-07-29 12:00:00,37313.0,19660.0,10579.0,
2021-07-29 13:00:00,37438.0,22144.0,10617.0,
